Time_stamp,RPF_Flag,Total_RPF,P_kW,Q_kvar,V1,V2,V3,EnergyCost_USD_per_kWh,P_c_kW,P_d_kW,E_kWh,Pnet_kW,Pmax_kW
09-22 20:00,0,0.0,825.192,-342.1746,1.000603878,1.000603378,1.000606334,0.0999,0.0,825.192,140876.53574348934,0.0,10809.103737953716
09-22 21:00,0,0.0,628.376,-457.635,0.9982469565,0.998245291,0.9982479141,0.0999,0.0,628.376,140007.9125855946,0.0,10779.322099782761
09-22 22:00,0,0.0,531.154,-507.623,0.9971075085,0.9971072171,0.9971093821,0.0481,0.0,11295.92377279278,139346.46416454198,-10764.769772792779,10764.769772792779
09-22 23:00,0,0.0,406.796,-579.739,0.9954805466,0.9954805466,0.9954823786,0.0481,0.0,11150.31630922328,127456.01808791801,-10743.52030922328,10743.52030922328
09-23 0:00,0,0.0,197.0195,-693.764,0.9926403996,0.9926356531,0.9926410241,0.0481,0.0,10902.967693806482,115718.84302557772,-10705.948193806482,10705.948193806482
09-23 1:00,0,0.0,85.5361,-747.436,0.9912134562,0.9912081268,0.9912138726,0.0481,0.0,10772.404774099346,104242.03492683405,-10686.868674099347,10686.868674099347
09-23 2:00,0,0.0,118.5003,-728.637,0.9915675274,0.9915635303,0.9915696508,0.0481,0.0,10810.51726890567,92902.66148041369,-10692.016968905671,10692.016968905671
09-23 3:00,0,0.0,183.0456,-691.749,0.9924886786,0.9924861388,0.9924923426,0.0481,0.0,10887.504858634207,81523.16961840772,-10704.459258634208,10704.459258634208
09-23 4:00,0,0.0,286.6843,-632.295,0.9940709653,0.9940698412,0.9940757118,0.0481,0.0,11011.966303549598,70062.63818826644,-10725.282003549597,10725.282003549597
09-23 5:00,0,0.0,349.8043,-595.951,0.9953536822,0.9953527662,0.9953582621,0.0481,0.0,11091.054339046163,58471.09471084582,-10741.250039046163,10741.250039046163
09-23 6:00,0,0.0,352.6482,-594.311,0.9960488757,0.9960464192,0.996051707,0.0481,0.0,11101.497562902905,46796.300669744596,-10748.849362902905,10748.849362902905
09-23 7:00,1,-5222.69,-5222.69,-124.2434,0.9718852265,0.9718677394,0.9718726108,0.0703,5222.69,0.0,35110.51376142575,0.0,10503.208832497463
09-23 8:00,1,-10216.88,-10216.88,1254.295,0.9586846677,0.9586278348,0.9586431984,0.0703,10216.88,0.0,40072.06926142575,0.0,10284.64342945603
09-23 9:00,1,-13928.69,-13928.69,2699.588,0.9505374921,0.9504586338,0.9504794517,0.0703,13928.69,0.0,49778.10526142575,0.0,9911.487898802583
09-23 10:00,1,-16458.77,-16458.77,4239.63,0.9475216419,0.9474459479,0.9474654335,0.0703,16458.77,0.0,63010.36076142575,0.0,9321.10476808894
09-23 11:00,1,-15394.29,-15394.29,3621.7,0.9486291551,0.9485513794,0.9485709066,0.0703,15394.29,0.0,78646.19226142575,0.0,9590.910964441684
09-23 12:00,1,-15110.42,-15110.42,3608.95,0.9500682978,0.9499703287,0.9499970589,0.0703,15110.42000000001,0.0,93270.76776142576,9.094947017729282e-12,9612.098970767953
09-23 13:00,1,-14621.18,-14621.18,3434.35,0.9510613125,0.9509602624,0.9509876171,0.0703,14621.18,0.0,107625.66676142576,0.0,9687.209328616023
09-23 14:00,1,-12106.54,-12106.54,2212.012,0.9545509786,0.9544565068,0.9544813218,0.0703,12106.54,0.0,121515.78776142576,0.0,10075.811195048518
09-23 15:00,1,-8726.65,-8726.65,906.846,0.9613945361,0.9613184258,0.9613376199,0.0703,8726.65,0.0,133017.00076142576,0.0,10350.275704519783
09-23 16:00,0,0.0,662.467,-420.98,0.9998501444,0.9998368625,0.9998479793,0.0703,0.0,11460.49764693362,141307.31826142577,-10798.03064693362,10798.03064693362
09-23 17:00,0,0.0,334.8206,-611.206,0.9956698231,0.9956499628,0.9956612461,0.0703,0.0,11078.430682402708,129243.63652781144,-10743.610082402709,10743.610082402707
09-23 18:00,0,0.0,359.2149,-597.139,0.9957784926,0.9957597565,0.9957702487,0.0999,0.0,359.21489999999994,117582.13054633488,5.684341886080802e-14,10745.589599358895
09-23 19:00,0,0.0,667.971,-417.753,0.9991045714,0.9990949119,0.9991030309,0.0999,0.0,667.971,117204.00959896647,0.0,10790.130971021954
09-23 20:00,0,0.0,598.685,-458.221,0.9981168445,0.9981086006,0.9981157203,0.0999,0.0,598.685,116500.88223054542,0.0,10777.818521418627
09-23 21:00,0,0.0,505.859,-512.244,0.9969097383,0.9969028268,0.9969091138,0.0999,0.0,505.859,115870.68749370331,0.0,10762.339321075677
09-23 22:00,0,0.0,460.941,-538.308,0.996251559,0.9962468958,0.996252475,0.0481,0.0,11214.909973232687,115338.20433580858,-10753.968973232686,10753.968973232686
09-23 23:00,0,0.0,370.772,-590.467,0.9950007352,0.9949971961,0.9950024839,0.0481,0.0,11108.47609609632,103533.03594293207,-10737.704096096319,10737.704096096319
09-24 0:00,0,0.0,271.7772,-647.492,0.9937718951,0.9937688557,0.9937748513,0.0481,0.0,10992.893503508432,91839.9032101991,-10721.116303508432,10721.116303508432
09-24 1:00,0,0.0,276.2394,-644.927,0.9936212567,0.9936200492,0.9936260448,0.0481,0.0,10995.89909854701,80268.43636440075,-10719.65969854701,10719.65969854701
09-24 2:00,0,0.0,364.1405,-594.296,0.9945876244,0.99458904,0.9945952438,0.0481,0.0,11097.199926805333,68693.80573435128,-10733.059426805334,10733.059426805334
09-24 3:00,0,0.0,372.371,-589.544,0.9947856445,0.9947873932,0.9947938051,0.0481,0.0,11107.835918752793,57012.542653503566,-10735.464918752794,10735.464918752794
09-24 4:00,0,0.0,446.415,-546.726,0.9959795104,0.9959820919,0.9959883372,0.0481,0.0,11197.065658785794,45320.08379165852,-10750.650658785793,10750.650658785793
09-24 5:00,0,0.0,469.958,-533.08,0.9967635965,0.9967654701,0.9967715073,0.0481,0.0,11229.778748380104,33533.698887673476,-10759.820748380103,10759.820748380103
09-24 6:00,0,0.0,375.125,-587.956,0.9963169273,0.9963153867,0.9963215905,0.0481,0.0,11127.235194909696,21712.879152536523,-10752.110194909696,10752.110194909696
09-24 7:00,1,-5412.32,-5412.32,-93.0295,0.9695422947,0.9695849714,0.9695688167,0.0703,5412.32,0.0,10000.0,0.0,10478.397290552186
09-24 8:00,1,-9488.09,-9488.09,998.881,0.9580894834,0.9581434435,0.9581195028,0.0703,9488.09,0.0,15141.704,0.0,10306.737982487964
09-24 9:00,1,-13447.91,-13447.91,2552.346,0.9500359884,0.9500805804,0.950057764,0.0703,13447.909999999996,0.0,24155.389499999997,-3.637978807091713e-12,9945.706081950228
09-24 10:00,1,-14361.96,-14361.96,3069.737,0.9489510834,0.9490058345,0.9489787296,0.0703,14361.96,0.0,36930.903999999995,0.0,9786.091875196702
09-24 11:00,1,-17036.28,-17036.28,4822.47,0.9467215676,0.9467751946,0.9467493387,0.0703,17036.28,0.0,50574.76600000002,0.0,9024.464591724616
09-24 12:00,1,-16742.24,-16742.24,4777.63,0.9477306538,0.9477565513,0.9477405215,0.0703,16742.24,0.0,66759.23200000002,0.0,9060.614585219571
09-24 13:00,1,-14790.03,-14790.03,3687.24,0.9504290724,0.9504041741,0.9504053816,0.0703,14790.03,0.0,82664.36000000002,0.0,9587.363371143289
09-24 14:00,1,-11363.24,-11363.24,2074.808,0.9563403203,0.9563028064,0.9563083856,0.0703,11363.24,0.0,96714.88850000002,0.0,10125.326477462493
09-24 15:00,1,-7732.38,-7732.38,786.566,0.9638170757,0.9638148273,0.9638085403,0.0703,7732.38,0.0,107509.96650000001,0.0,10387.10096162945
09-24 16:00,0,0.0,837.223,-321.6547,0.9958524795,0.9959312961,0.9959045243,0.0703,0.0,11595.586290659938,114855.72750000001,-10758.363290659938,10758.363290659938
09-24 17:00,0,0.0,457.208,-543.791,0.9909084321,0.9909851669,0.9909564798,0.0703,0.0,8864.051374944573,102649.84719404217,-8406.843374944572,10695.920890340809
09-24 18:00,0,0.0,475.401,-533.242,0.9973677325,0.9973514113,0.9973623615,0.0999,0.0,475.40099999999995,93319.26679936372,5.684341886080802e-14,10766.173614131392
09-24 19:00,0,0.0,797.226,-345.2121,1.000816845,1.000810183,1.000818511,0.0999,0.0,797.226,92818.84469410055,0.0,10811.243442408035
09-24 20:00,0,0.0,692.758,-406.549,0.99943287,0.9994266663,0.9994343273,0.0999,0.0,692.758,91979.65943094266,0.0,10794.14706582464
09-24 21:00,0,0.0,564.126,-481.67,0.9978034515,0.9977975393,0.9978045757,0.0999,0.0,564.126,91250.44048357423,0.0,10773.430718577389
09-24 22:00,0,0.0,518.656,-508.126,0.9971155859,0.9971119219,0.9971182089,0.0481,0.0,11283.452947651098,90656.62364146896,-10764.796947651099,10764.796947651099
09-24 23:00,0,0.0,419.29,-565.754,0.9957326932,0.9957300701,0.9957360241,0.0481,0.0,11166.256420474654,78779.30474920465,-10746.966420474653,10746.966420474653
09-25 0:00,0,0.0,210.8123,-682.485,0.9934046254,0.9934031681,0.9934069154,0.0481,0.0,10925.797549443585,67025.35062238922,-10714.985249443585,10714.985249443585
09-25 1:00,0,0.0,75.8304,-759.627,0.9915796018,0.9915770203,0.9915812256,0.0481,0.0,10765.83650870507,55524.511096659124,-10690.006108705069,10690.006108705069
09-25 2:00,0,0.0,105.9144,-742.472,0.9918501931,0.9918490689,0.9918536488,0.0481,0.0,10800.073082738385,44192.05161381168,-10694.158682738385,10694.158682738385
09-25 3:00,0,0.0,129.8968,-728.783,0.9922381142,0.9922373647,0.9922426941,0.0481,0.0,10829.203505309017,32823.553631981806,-10699.306705309016,10699.306705309016
09-25 4:00,0,0.0,143.0425,-721.272,0.9927265858,0.9927256282,0.9927311657,0.0481,0.0,0.0,21424.392047445996,143.0425,10705.104789230547
09-25 5:00,0,0.0,142.354,-721.665,0.9932577342,0.9932555275,0.9932613148,0.0481,0.0,10853.172445073695,21424.392047445996,-10710.818445073695,10710.818445073695
09-25 6:00,0,0.0,181.8909,-699.052,0.9943522987,0.9943493842,0.9943549634,0.0481,0.0,0.0,10000.0,181.8909,10724.165588247428
09-25 7:00,0,0.0,387.885,-580.584,0.9918732593,0.9919956687,0.9919551986,0.0703,0.0,0.0,10000.0,387.885,10704.430032534507
09-25 8:00,1,-4938.92,-4938.92,-131.3501,0.9707074735,0.9708272598,0.9707820017,0.0703,4938.92,0.0,10000.0,0.0,10490.581229918624
09-25 9:00,1,-9664.05,-9664.05,960.358,0.9571913984,0.9572867861,0.9572461079,0.0703,9664.05,0.0,14691.974,0.0,10300.650253987817
09-25 10:00,1,-7204.7,-7204.7,313.4769,0.9636236356,0.9637551215,0.9637017027,0.0703,7204.7,0.0,23872.8215,0.0,10410.12265204716
09-25 11:00,1,-8662.62,-8662.62,742.099,0.959819161,0.9599436938,0.9598911493,0.0703,8662.62,0.0,30717.2865,0.0,10347.145050651161
09-25 12:00,0,0.0,338.3451,-599.154,0.9902842692,0.9904434847,0.990387651,0.0703,0.0,11024.551051627286,38946.775499999996,-10686.205951627286,10686.205951627286
09-25 13:00,1,-5422.65,-5422.65,-157.9788,0.9684298267,0.9684862433,0.9684602209,0.0703,5422.65,0.0,27341.984919339695,0.0,10465.594417674178
09-25 14:00,1,-5662.65,-5662.65,-23.25275,0.9672589437,0.9673271432,0.9672959164,0.0703,5662.65,0.0,32493.502419339693,0.0,10454.105939517696
09-25 15:00,1,-6233.46,-6233.46,128.9903,0.964497197,0.9645855483,0.9645450783,0.0703,6233.46,0.0,37873.01991933969,0.0,10423.484754597795
09-25 16:00,0,0.0,542.63,-490.873,0.9898823585,0.9900260854,0.989972625,0.0703,0.0,0.0,43794.80691933969,542.63,10687.378601375653
09-25 17:00,0,0.0,204.9875,-685.823,0.9873553547,0.9874593194,0.9874182664,0.0703,0.0,0.0,43794.80691933969,204.9875,10649.272783726687
09-25 18:00,0,0.0,330.7681,-613.541,0.9961447214,0.9961283586,0.9961371021,0.0999,0.0,330.7681,43794.80691933968,0.0,10748.655910123785
09-25 19:00,0,0.0,650.808,-427.789,0.9996470448,0.9996400499,0.9996465451,0.0999,0.0,650.8079999999999,43446.62997197126,1.1368683772161603e-13,10795.634217040646
09-25 20:00,0,0.0,582.951,-467.396,0.9986546962,0.9986490754,0.9986545713,0.0999,0.0,582.951,42761.56891933968,0.0,10783.27146982751
09-25 21:00,0,0.0,512.891,-508.165,0.9976677187,0.9976637633,0.9976684265,0.0999,0.0,512.891,42147.936287760735,0.0,10770.766045016575
09-25 22:00,0,0.0,451.72,-543.655,0.9967660114,0.9967640545,0.9967679266,0.0481,0.0,0.0,41608.05102460284,451.72,10759.296571751258
09-25 23:00,0,0.0,429.477,-556.533,0.9962807041,0.9962813286,0.9962847011,0.0481,0.0,0.0,41608.05102460284,429.477,10753.407096082668
09-26 0:00,0,0.0,379.056,-585.688,0.9957129162,0.9957182039,0.9957177876,0.0481,0.0,11124.768817412534,41608.05102460284,-10745.712817412534,10745.712817412534
09-26 1:00,0,0.0,412.048,-566.614,0.9959013183,0.9959089793,0.9959086879,0.0481,0.0,7643.073754644751,29897.76805890544,-7231.025754644751,10748.774533138652
09-26 2:00,0,0.0,498.601,-516.458,0.9968165989,0.9968267997,0.996826883,0.0481,0.0,11259.80590131542,21852.427264542544,-10761.20490131542,10761.20490131542
09-26 3:00,0,0.0,552.516,-485.119,0.9974861865,0.9974974698,0.9974981776,0.0481,0.0,0.0,10000.0,552.516,10769.907452660438
09-26 4:00,0,0.0,588.022,-464.44,0.998133707,0.9981452818,0.9981461977,0.0481,0.0,0.0,10000.0,588.022,10777.82392365319
09-26 5:00,0,0.0,606.454,-453.69,0.9987748156,0.9987855993,0.9987866818,0.0481,0.0,0.0,10000.0,606.454,10785.217025555166
09-26 6:00,0,0.0,590.808,-462.816,0.9991581151,0.9991670668,0.9991683992,0.0481,0.0,0.0,10000.0,590.808,10788.97577523837
09-26 7:00,1,-5512.98,-5512.98,-10.410745,0.9698512326,0.9699156432,0.9698901621,0.0703,5512.98,0.0,10000.0,0.0,10482.144080519314
09-26 8:00,1,-9973.17,-9973.17,1142.575,0.9573815076,0.957445835,0.9574167732,0.0703,9973.17,0.0,15237.330999999998,0.0,10284.100485356053
09-26 9:00,1,-13620.04,-13620.04,2513.783,0.9495241591,0.9495836151,0.9495539703,0.0703,13620.04,0.0,24711.8425,0.0,9949.817249237263
09-26 10:00,1,-16135.98,-16135.98,4005.22,0.9467815649,0.9468384811,0.9468097523,0.0703,16135.98,0.0,37650.8805,0.0,9416.403843652504
09-26 11:00,1,-17059.48,-17059.48,4623.8,0.9459072539,0.9459655858,0.9459358994,0.0703,17059.48,0.0,52980.0615,0.0,9117.983356584984
09-26 12:00,1,-16802.13,-16802.13,4528.17,0.9461789694,0.9462440046,0.9462111956,0.0703,16802.13,0.0,69186.5675,0.0,9169.126343980073
09-26 13:00,1,-13734.86,-13734.86,2776.34,0.9491861594,0.9492735946,0.949230793,0.0703,13734.860000000004,0.0,85148.591,3.637978807091713e-12,9875.977838939712
09-26 14:00,1,-10432.84,-10432.84,1334.867,0.9543116974,0.9544223655,0.9543702374,0.0703,10432.84,0.0,98196.708,0.0,10227.453763060832
09-26 15:00,1,-8238.11,-8238.11,663.578,0.9589704977,0.9590904506,0.9590345336,0.0703,8238.11,0.0,108107.906,0.0,10343.286090795487
09-26 16:00,0,0.0,543.376,-490.438,0.9892708113,0.9894404774,0.989375234,0.0703,0.0,11224.158011788008,115934.11050000001,-10680.782011788007,10680.782011788007
09-26 17:00,0,0.0,220.4631,-676.951,0.9953172925,0.9953005965,0.9953069251,0.0703,0.0,10956.347605762996,104119.20732969684,-10735.884505762995,10735.884505762995
09-26 18:00,0,0.0,360.6279,-596.323,0.99677463,0.9967625556,0.9967673437,0.0999,0.0,360.6279,92586.20984994632,0.0,10756.489822874979
09-26 19:00,0,0.0,676.549,-412.735,1.000208462,1.000205714,1.000208254,0.0999,0.0,676.549,92206.60153415684,0.0,10802.338395910707
09-26 20:00,0,0.0,606.925,-453.417,0.9991863859,0.9991848453,0.9991866773,0.0999,0.0,606.925,91494.44469205158,0.0,10789.664018757545
09-26 21:00,0,0.0,529.144,-498.718,0.998108101,0.9981080177,0.9981090169,0.0999,0.0,529.144,90855.57627099895,0.0,10776.01424457115
09-26 22:00,0,0.0,458.003,-540.015,0.9970957672,0.997097391,0.9970976825,0.0481,0.0,0.0,90298.58258678843,458.003,10763.069540556658
09-26 23:00,0,0.0,368.6578,-591.696,0.9958197121,0.9958223768,0.9958222103,0.0481,0.0,0.0,90298.58258678843,368.6578,10746.539668930662
09-27 0:00,0,0.0,315.4095,-622.395,0.9949346591,0.9949401551,0.9949377402,0.0481,0.0,0.0,90298.58258678843,315.4095,10735.223719246249
09-27 1:00,0,0.0,258.2199,-655.282,0.9940548939,0.9940610144,0.994058766,0.0481,0.0,0.0,90298.58258678843,258.2199,10723.740261022484
09-27 2:00,0,0.0,292.1097,-635.8,0.9943596266,0.9943671627,0.9943655389,0.0481,0.0,11020.321992859888,90298.58258678843,-10728.212292859887,10728.212292859887
09-27 3:00,0,0.0,390.1,-579.305,0.9955812637,0.995590715,0.9955895908,0.0481,0.0,6479.405145071123,78698.24364693591,-6089.305145071123,10744.633851113298
09-27 4:00,0,0.0,449.071,-545.187,0.9965360567,0.9965460076,0.9965454247,0.0481,0.0,11205.822690388717,71877.81717843999,-10756.751690388717,10756.751690388717
09-27 5:00,0,0.0,454.856,-541.833,0.9970637493,0.9970727842,0.9970722846,0.0481,0.0,0.0,60082.214346451874,454.856,10762.631684587734
09-27 6:00,0,0.0,425.882,-558.613,0.9973320922,0.9973390038,0.9973387956,0.0481,0.0,11190.559951426101,60082.214346451874,-10764.677951426102,10764.677951426102
09-27 7:00,1,-5537.74,-5537.74,-51.05798,0.9692473047,0.9693216247,0.9692909391,0.0703,5537.74,0.0,48302.67755547703,0.0,10475.497570934183
09-27 8:00,1,-9503.94,-9503.94,979.203,0.9582933325,0.9583716078,0.9583360925,0.0703,9503.94,0.0,53563.53055547703,0.0,10310.839240193945
09-27 9:00,1,-13194.34,-13194.34,2316.751,0.9502451252,0.9503099106,0.9502769766,0.0703,13194.34,0.0,62592.27355547703,0.0,10005.529869461398
09-27 10:00,1,-14599.65,-14599.65,3100.892,0.9484926312,0.9485597898,0.9485254403,0.0703,14599.65,0.0,75126.89655547703,0.0,9771.066179209109
09-27 11:00,1,-16761.9,-16761.9,4512.3,0.9466386291,0.9467006664,0.9466686069,0.0703,16761.9,0.0,88996.56405547704,0.0,9182.4824191212
09-27 12:00,1,-16279.19,-16279.19,4376.6,0.9477159147,0.9477891105,0.9477523877,0.0703,16279.190000000002,0.0,104920.36905547703,1.8189894035458565e-12,9260.809581185682
09-27 13:00,1,-14534.11,-14534.11,3464.64,0.9497967905,0.9498848087,0.9498414242,0.0703,14534.11,0.0,120385.59955547703,0.0,9663.059831118944
09-27 14:00,1,-11551.41,-11551.41,2019.594,0.9538232258,0.9539306046,0.9538785598,0.0703,11551.41,0.0,134193.00405547704,0.0,10109.156383434487
09-27 15:00,1,-7658.14,-7658.14,642.382,0.9614241392,0.9615513367,0.9614919223,0.0703,7658.14,0.0,145166.84355547704,0.0,10371.194025890183
09-27 16:00,0,0.0,725.906,-387.103,0.9910564058,0.9912272793,0.9911602456,0.0703,0.0,11430.243546722024,152442.07655547705,-10704.337546722025,10704.337546722025
09-27 17:00,0,0.0,290.97,-639.787,0.996032388,0.9960186481,0.9960226452,0.0703,0.0,11036.907766752141,140410.24124313807,-10745.937766752142,10745.937766752142
09-27 18:00,0,0.0,363.6565,-597.899,0.9966694995,0.9966590906,0.9966617136,0.0999,0.0,363.6565,128792.44359392523,0.0,10755.282360275816
09-27 19:00,0,0.0,712.391,-395.029,1.000464856,1.00046444,1.000464606,0.0999,0.0,712.391,128409.64727813576,0.0,10805.798552623086
09-27 20:00,0,0.0,660.977,-425.137,0.9996550805,0.9996564545,0.999655705,0.0999,0.0,660.9770000000001,127659.76201497787,-1.1368683772161603e-13,10795.901555833476
09-27 21:00,0,0.0,559.378,-484.433,0.9983229835,0.9983251069,0.9983238995,0.0999,0.0,559.378,126963.99675181997,0.0,10778.991567163328
09-27 22:00,0,0.0,486.065,-527.053,0.9973165204,0.9973201844,0.9973183524,0.0481,0.0,11252.165815980576,126375.17780445155,-10766.100815980575,10766.100815980575
09-27 23:00,0,0.0,383.022,-586.726,0.9959075637,0.9959120188,0.9959096871,0.0481,0.0,11130.785074227235,114530.79273499832,-10747.763074227234,10747.763074227229
09-28 0:00,0,0.0,193.9485,-692.148,0.9931695911,0.9931711316,0.9931698409,0.0481,0.0,10905.784132126744,102814.1768673907,-10711.835632126744,10711.835632126744
09-28 1:00,0,0.0,159.7107,-711.743,0.9925851489,0.9925876886,0.9925867727,0.0481,0.0,10863.931607404396,91334.40409673097,-10704.220907404397,10704.220907404397
09-28 2:00,0,0.0,228.9535,-672.082,0.9933403813,0.9933450861,0.9933445449,0.0481,0.0,10943.916359444896,79898.68661525266,-10714.962859444897,10714.962859444897
09-28 3:00,0,0.0,263.6781,-652.146,0.9938582478,0.9938635772,0.9938634939,0.0481,0.0,10985.480250830986,68378.77465794225,-10721.802150830987,10721.80215083099
09-28 4:00,0,0.0,299.1396,-631.755,0.9945984081,0.9946036959,0.9946039873,0.0481,0.0,11030.17607096742,56815.111236014905,-10731.03647096742,10731.036470967416
09-28 5:00,0,0.0,354.3784,-599.928,0.9957498888,0.9957551766,0.9957555929,0.0481,0.0,11099.705833692387,45204.39958236499,-10745.327433692388,10745.327433692388
09-28 6:00,0,0.0,378.32,-586.109,0.9966548021,0.9966590906,0.9966592571,0.0481,0.0,11134.204879897668,33520.49870479406,-10755.884879897669,10755.884879897669
09-28 7:00,0,0.0,467.051,-534.766,0.9952370602,0.9953042604,0.995280528,0.0703,0.0,11210.268889656692,21800.283041743885,-10743.217889656693,10743.217889656693
09-28 8:00,1,-7250.14,-7250.14,291.488,0.9649225904,0.9649464894,0.9649318752,0.0703,7250.14,0.0,10000.0,0.0,10424.806148405343
09-28 9:00,1,-11196.1,-11196.1,1424.038,0.9540080472,0.954031738,0.9540139595,0.0703,11196.1,0.0,16887.633,0.0,10212.10593449657
09-28 10:00,1,-12354.42,-12354.42,1918.784,0.9514677199,0.9515187655,0.9514896204,0.0703,12354.42,0.0,27523.928,0.0,10102.862153609387
09-28 11:00,1,-12869.83,-12869.83,2199.137,0.950410128,0.9504863633,0.9504472672,0.0703,12869.83,0.0,39260.627,0.0,10033.862351248308
09-28 12:00,1,-9582.39,-9582.39,870.299,0.955871584,0.9559887056,0.955934246,0.0703,9582.39,0.0,51486.9655,0.0,10294.334536449302
09-28 13:00,0,0.0,142.5102,-708.251,0.9859879505,0.9861935067,0.9861162305,0.0703,0.0,0.0,60590.236,142.5102,10632.993077496816
09-28 14:00,0,0.0,136.3253,-711.783,0.9851872517,0.9853878948,0.9853114515,0.0703,0.0,10760.409191124145,60590.236,-10624.083891124144,10624.083891124144
