Time_stamp,Irradiance,P1 (kW),Q1 (kvar),P2 (kW),Q2 (kvar),P3 (kW),Q3 (kvar)
10-01 18:00,0,124.788,-199.325,83.9731,-213.525,101.963,-212.237
10-01 19:00,0,252.317,-127.028,168.404,-160.713,205.621,-154.342
10-01 20:00,0,229.576,-140.016,153.342,-170.177,187.122,-164.725
10-01 21:00,0,199.688,-157.023,133.55,-182.585,162.818,-178.333
10-01 22:00,0,202.794,-155.257,135.612,-181.294,165.345,-176.919
10-01 23:00,0,186.803,-164.331,125.021,-187.923,152.344,-184.185
10-02 0:00,0,145.806,-187.504,97.8704,-204.873,119.022,-202.758
10-02 1:00,0,135.039,-193.563,90.7446,-209.311,110.273,-207.621
10-02 2:00,0,172.308,-172.534,115.429,-193.917,140.563,-190.758
10-02 3:00,0,190.803,-162.061,127.674,-186.263,155.597,-182.368
10-02 4:00,0,202.819,-155.242,135.629,-181.283,165.366,-176.908
10-02 5:00,0,209.465,-151.465,140.03,-178.526,170.77,-173.884
10-02 6:00,0,219.82,-145.574,146.887,-174.228,179.189,-169.17
10-02 7:00,47,231.646,-138.835,154.718,-169.314,188.807,-163.78
10-02 8:00,153,-3081.55,305.625,-3096.5,270.988,-3117.04,318.41
10-02 9:00,398,-4439.16,794.083,-4392.96,727.013,-4456.72,845.911
10-02 10:00,649,-4880.98,1041.49,-4822.19,955.388,-4884.6,1105.1
10-02 11:00,783,-5314.2,1326.23,-5258.52,1221.11,-5308.25,1400.35
10-02 12:00,846,-5321.32,1395.16,-5294.13,1292.57,-5326.05,1469.51
10-02 13:00,826,-4758.28,1114.18,-4774.63,1040.13,-4809.4,1183.88
10-02 14:00,811,-3524.16,544.759,-3566.82,498.267,-3583.11,568.535
10-02 15:00,775,-2476.97,201.909,-2551.17,170.777,-2534.16,201.887
10-02 16:00,656,244.852,-131.301,163.39,-163.866,199.46,-157.802
10-02 17:00,0,80.6898,-224.025,54.7665,-231.658,66.1347,-232.086
10-02 18:00,0,136.254,-192.878,91.567,-208.798,111.28,-207.061
10-02 19:00,0,267.887,-118.112,178.713,-154.225,218.287,-147.22
10-02 20:00,0,237.144,-135.699,158.351,-167.032,193.276,-161.273
10-02 21:00,0,205.042,-153.982,137.095,-180.366,167.171,-175.898
10-02 22:00,0,186.068,-164.749,124.533,-188.228,151.746,-184.519
10-02 23:00,0,142.407,-189.42,95.6185,-206.276,116.259,-204.295
10-03 0:00,0,89.7527,-218.962,60.7585,-227.943,73.484,-228.021
10-03 1:00,0,55.8017,-237.898,38.2836,-241.861,45.9211,-243.248
10-03 2:00,0,68.6742,-230.729,46.8088,-236.587,56.3753,-237.479
10-03 3:00,0,96.4819,-215.197,65.2256,-225.172,78.9633,-224.988
10-03 4:00,0,117.836,-203.229,79.368,-216.388,96.313,-215.372
10-03 5:00,0,133.241,-194.572,89.5709,-210.041,108.832,-208.422
10-03 6:00,0,124.687,-199.382,83.9048,-213.567,101.88,-212.283
10-03 7:00,39,171.67,-172.898,115.002,-194.184,140.043,-191.049
10-03 8:00,132,-2253.74,76.481,-2286.3,53.6685,-2286.54,76.2118
10-03 9:00,208,-1760.55,-81.1784,-1762.87,-91.4589,-1775.41,-81.6707
10-03 10:00,166,-2202.07,0.930538,-2196.28,-13.7852,-2214.95,4.79409
10-03 11:00,131,-2187.88,0.740765,-2184.05,-14.1421,-2201.72,4.24946
10-03 12:00,162,-2050.19,-20.8414,-2052.69,-34.9609,-2066.7,-19.2499
10-03 13:00,284,-4472.7,862.09,-4451.97,794.58,-4500.62,914.629
10-03 14:00,283,-3780.36,594.394,-3798,546.116,-3818.45,624.316
10-03 15:00,170,-2503.65,161.095,-2539.22,133.831,-2547.83,163.799
10-03 16:00,229,140.773,-186.994,94.4816,-203.663,114.864,-201.711
10-03 17:00,0,60.9383,-231.683,41.6506,-236.454,50.0593,-237.603
10-03 18:00,0,125.094,-195.81,84.1202,-210.112,102.15,-208.774
10-03 19:00,0,252.061,-127.18,168.161,-160.866,205.322,-154.51
10-03 20:00,0,248.766,-129.065,165.98,-162.238,202.642,-156.015
10-03 21:00,0,230.987,-139.216,154.211,-169.633,188.188,-164.127
10-03 22:00,0,227.686,-141.098,152.028,-171.003,185.505,-165.631
10-03 23:00,0,213.086,-149.412,142.363,-177.065,173.637,-172.28
10-04 0:00,0,167.292,-175.381,112.049,-196.029,136.423,-193.068
10-04 1:00,0,149.586,-185.374,100.333,-203.338,122.041,-201.078
10-04 2:00,0,168.916,-174.457,113.132,-195.352,137.746,-192.33
10-04 3:00,0,180.88,-167.689,121.05,-190.405,147.465,-186.908
10-04 4:00,0,187.619,-163.871,125.51,-187.617,152.941,-183.851
10-04 5:00,0,208.413,-152.067,139.275,-179,169.841,-174.404
10-04 6:00,0,237.289,-135.62,158.389,-167.009,193.313,-161.252
10-04 7:00,5,271.257,-116.187,180.872,-152.866,220.932,-145.731
10-04 8:00,35,250.957,-127.812,167.428,-161.328,204.423,-155.015
10-04 9:00,71,186.601,-164.453,124.826,-188.045,152.111,-184.316
10-04 10:00,129,207.545,-152.561,138.7,-179.36,169.135,-174.799
10-04 11:00,129,214.118,-148.824,143.049,-176.635,174.477,-171.809
10-04 12:00,50,218.311,-146.438,145.824,-174.895,177.884,-169.901
10-04 13:00,42,197.563,-158.233,132.088,-183.501,161.021,-179.337
10-04 14:00,34,186.414,-164.555,124.71,-188.117,151.962,-184.399
10-04 15:00,19,177.874,-169.392,119.058,-191.65,145.023,-188.272
10-04 16:00,21,207.027,-152.855,138.359,-179.574,168.714,-175.034
10-04 17:00,0,234.019,-137.486,156.224,-168.368,190.654,-162.744
10-04 18:00,0,276.539,-116.497,184.001,-150.856,224.902,-143.473
10-04 19:00,0,377.048,-61.7736,250.531,-112.09,306.695,-100.585
10-04 20:00,0,359.443,-72.0128,238.884,-119.488,292.376,-108.716
10-04 21:00,0,350.809,-77.0246,233.179,-123.108,285.356,-112.698
10-04 22:00,0,333.921,-86.8117,222.01,-130.186,271.625,-120.477
10-04 23:00,0,298.642,-107.181,198.688,-144.934,242.947,-136.682
10-05 0:00,0,274.936,-120.813,183.009,-154.823,223.685,-147.539
10-05 1:00,0,279.552,-118.161,186.067,-152.896,227.437,-145.426
10-05 2:00,0,326.282,-91.2301,216.975,-133.374,265.42,-123.987
10-05 3:00,0,360.156,-71.5993,239.37,-119.18,292.96,-108.385
10-05 4:00,0,379.344,-60.4378,252.053,-111.122,308.564,-99.523
10-05 5:00,0,396.215,-50.599,263.204,-104.027,322.288,-91.7154
10-05 6:00,0,395.995,-50.7272,263.058,-104.121,322.106,-91.8193
10-05 7:00,3,361.547,-70.7921,240.269,-118.609,294.085,-107.747
10-05 8:00,22,-2922.02,322.488,-2981.32,286.159,-2978.57,329.647
10-05 9:00,82,-3821.45,588.652,-3834.14,540.042,-3857.67,618.934
10-05 10:00,132,-3230.15,371.71,-3256.75,335.32,-3275.16,389.49
10-05 11:00,246,-2311.19,103.899,-2352.78,79.289,-2351.93,104.553
10-05 12:00,273,193.681,-160.435,129.507,-185.116,157.856,-181.106
10-05 13:00,329,193.397,-160.595,129.334,-185.225,157.637,-181.228
10-05 14:00,398,204.715,-154.17,136.825,-180.535,166.834,-176.086
10-05 15:00,240,222.568,-144.014,148.643,-173.127,181.345,-167.962
10-05 16:00,115,250.967,-127.807,167.44,-161.32,204.433,-155.009
10-05 17:00,0,261.058,-122.031,174.117,-157.119,212.637,-150.398
10-05 18:00,0,297.687,-104.336,197.979,-142.039,242.081,-133.79
10-05 19:00,0,375.359,-62.757,249.414,-112.8,305.322,-101.366
10-05 20:00,0,376.409,-62.1458,250.108,-112.359,306.175,-100.881
10-05 21:00,0,392.607,-52.7047,260.823,-105.543,319.352,-93.3871
10-05 22:00,0,398.583,-49.216,264.771,-103.03,324.212,-90.6202
10-05 23:00,0,378.207,-61.0993,251.29,-111.607,307.635,-100.051
10-06 0:00,0,347.957,-78.6803,231.285,-124.308,283.035,-114.014
10-06 1:00,0,339.781,-83.418,225.887,-127.73,276.389,-117.779
10-06 2:00,0,348.654,-78.2738,231.759,-124.008,283.606,-113.69
10-06 3:00,0,346.22,-79.6856,230.147,-125.03,281.626,-114.812
10-06 4:00,0,354.318,-74.9877,235.504,-121.633,288.211,-111.079
10-06 5:00,0,363.245,-69.8029,241.407,-117.886,295.47,-106.96
10-06 6:00,0,384.026,-57.7085,255.151,-109.152,312.373,-97.3574
10-06 7:00,7,424.756,-33.9053,282.088,-91.9896,345.509,-78.4784
10-06 8:00,11,422.699,-35.1087,280.713,-92.8665,343.831,-79.436
10-06 9:00,43,347.806,-78.766,231.195,-124.365,282.915,-114.081
10-06 10:00,297,326.633,-91.0284,217.19,-133.238,265.7,-123.829
10-06 11:00,384,311.09,-100.005,206.918,-139.734,253.064,-130.971
10-06 12:00,317,306.685,-102.545,204.005,-141.575,249.487,-132.992
10-06 13:00,481,291.691,-111.183,194.089,-147.836,237.3,-139.868
10-06 14:00,635,308.622,-101.427,205.292,-140.762,251.063,-132.101
10-06 15:00,643,327.819,-90.3406,217.985,-132.734,266.667,-123.281
10-06 16:00,470,350.859,-76.9957,233.22,-123.081,285.4,-112.673
10-06 17:00,0,347.508,-78.9386,230.998,-124.49,282.673,-114.218
10-06 18:00,0,369.92,-65.923,245.823,-115.082,300.9,-103.878
10-06 19:00,0,442.606,-23.4286,293.876,-84.4589,360.035,-70.1799
10-06 20:00,0,426.776,-32.7201,283.401,-91.1503,347.146,-77.5439
10-06 21:00,0,421.362,-35.8925,279.827,-93.4317,342.742,-80.0572
10-06 22:00,0,411.725,-41.5351,273.453,-97.4972,334.901,-84.5301
10-06 23:00,0,391.515,-53.3441,260.086,-106.012,318.458,-93.8959
10-07 0:00,0,368.711,-66.6283,245.008,-115.599,299.912,-104.44
10-07 1:00,0,360.186,-71.582,239.377,-119.175,292.98,-108.373
10-07 2:00,0,377.633,-61.4309,250.925,-111.839,307.173,-100.313
10-07 3:00,0,384.227,-57.5911,255.28,-109.07,312.534,-97.2653
10-07 4:00,0,414.449,-39.9383,275.273,-96.3369,337.123,-83.2622
10-07 5:00,0,446.933,-20.8847,296.751,-82.6207,363.557,-68.1656
10-07 6:00,0,472.643,-5.74658,313.676,-71.7847,384.409,-56.2251
10-07 7:00,119,436.358,-27.1042,289.674,-87.1446,354.877,-73.1293
10-07 8:00,365,-2695.49,282.987,-2778.23,247.051,-2753.19,283.303
10-07 9:00,533,-3553.03,521.444,-3592.1,477.557,-3590.07,541.629
10-07 10:00,575,-2973.3,327.587,-3027.61,293.014,-3020.39,337.238
10-07 11:00,615,-3177.08,367.489,-3212.56,331.224,-3214.65,381.632
10-07 12:00,601,-2488.3,165.558,-2529.19,137.709,-2535.09,167.542
10-07 13:00,596,-1974.76,49.0392,-2029.21,24.9376,-2017.88,43.2908
10-07 14:00,613,242.468,-132.664,161.811,-164.859,197.521,-158.89
10-07 15:00,464,259.381,-122.992,173.009,-157.817,211.274,-151.164
10-07 16:00,338,304.995,-100.127,202.774,-139.01,247.976,-130.463
10-07 17:00,0,348.721,-74.8246,231.929,-123.873,283.409,-110.393
10-07 18:00,0,388.041,-55.3535,258.08,-110.64,315.541,-95.5333
10-07 19:00,0,447.58,-20.493,297.476,-85.4949,363.98,-67.9043
10-07 20:00,0,431.782,-29.7699,287.015,-92.1837,351.122,-75.2528
10-07 21:00,0,445.78,-21.5513,296.289,-86.2541,362.517,-68.7409
10-07 22:00,0,447.124,-20.7609,297.173,-85.6882,363.609,-68.1164
10-07 23:00,0,441.576,-24.0208,293.5,-88.0382,359.093,-70.6984
10-08 0:00,0,424.988,-33.7539,282.52,-95.0559,345.594,-78.4091
10-08 1:00,0,415.625,-39.2383,276.327,-99.0096,337.977,-82.7548
10-08 2:00,0,431.543,-29.9112,286.87,-92.2775,350.932,-75.3617
10-08 3:00,0,444.216,-22.4706,295.254,-86.9167,361.244,-69.4689
10-08 4:00,0,453.384,-17.0797,301.319,-83.0352,368.705,-65.2014
10-08 5:00,0,461.714,-12.1755,306.83,-79.5053,375.484,-61.3201
10-08 6:00,0,466.057,-9.61603,309.702,-77.6646,379.019,-59.2954
10-08 7:00,262,482.748,0.230062,320.686,-70.6198,392.535,-51.5465
10-08 8:00,563,453.185,-17.2012,301.115,-83.1658,368.472,-65.3354
10-08 9:00,471,388.375,-55.1586,258.301,-110.5,315.813,-95.3788
10-08 10:00,283,380.763,-59.5955,253.259,-113.708,309.619,-98.9006
10-08 11:00,206,-1524.8,33.3382,-1633.44,-1.35068,-1594.64,13.4469
10-08 12:00,144,357.52,-69.7699,238.052,-120.053,291.22,-109.393
10-08 13:00,142,362.312,-66.9874,241.228,-118.037,295.123,-107.178
10-08 14:00,130,367.2,-64.1475,244.464,-115.982,299.103,-104.918
10-08 15:00,128,390.244,-54.0832,259.253,-106.542,317.427,-94.4823
10-08 16:00,114,431.241,-30.101,286.362,-89.26,350.786,-75.4652
10-08 17:00,0,433.373,-28.8502,287.771,-88.3599,352.516,-74.4767
10-08 18:00,0,461.414,-12.364,306.322,-76.4962,375.341,-61.4207
10-08 19:00,0,535.433,28.1514,355.028,-48.4756,435.538,-30.1086
10-08 20:00,0,511.834,14.1224,339.423,-58.5265,416.317,-41.1857
10-08 21:00,0,495.566,4.47981,328.68,-65.4332,403.075,-48.8029
10-08 22:00,0,489.538,0.912671,324.704,-67.9871,398.169,-51.6215
10-08 23:00,0,466.307,-12.8117,309.344,-77.8408,379.257,-62.4755
10-09 0:00,0,438.761,-29.0268,291.142,-89.4923,356.841,-75.3097
10-09 1:00,0,424.144,-37.603,281.493,-95.6575,344.951,-82.103
10-09 2:00,0,437.793,-29.5864,290.53,-89.883,356.062,-75.7525
10-09 3:00,0,446.083,-24.7155,296.004,-86.3825,362.806,-71.8955
10-09 4:00,0,456.944,-18.3237,303.181,-81.7886,371.645,-66.8356
10-09 5:00,0,482.375,-3.31885,319.993,-71.0112,392.345,-54.9648
10-09 6:00,0,497.904,5.86723,330.246,-64.4268,404.985,-47.7039
10-09 7:00,201,477.557,-6.17139,316.779,-73.0737,388.414,-57.2232
10-09 8:00,543,-1555.8,84.5448,-1693.54,43.0172,-1640.84,60.5959
10-09 9:00,725,-2521.79,238.167,-2610.28,203.101,-2592.37,235.56
10-09 10:00,737,-3965.24,716.052,-4001.05,659.76,-4018.8,749.533
10-09 11:00,674,-3330.14,451.371,-3371.79,409.316,-3389.49,470.183
10-09 12:00,574,-3362.23,459.448,-3401.31,416.909,-3420.35,479.062
10-09 13:00,410,309.279,-97.6489,205.695,-137.164,251.565,-128.436
10-09 14:00,310,323.218,-89.6002,214.915,-131.333,262.896,-122.031
10-09 15:00,343,337.671,-81.2377,224.47,-125.283,274.645,-115.382
10-09 16:00,396,372.43,-64.4616,247.478,-114.03,302.94,-102.718
10-09 17:00,0,397.143,-50.057,263.825,-103.632,323.043,-91.2859
10-09 18:00,0,432.983,-29.0806,287.526,-88.5174,352.203,-74.6558
10-09 19:00,0,510.105,13.0886,337.955,-56.1476,415.02,-41.9489
10-09 20:00,0,510.688,13.4344,338.338,-55.9016,415.49,-41.6784
10-09 21:00,0,516.256,16.7396,342.017,-53.5358,420.025,-39.0672
10-09 22:00,0,515.203,16.1146,341.318,-53.9854,419.167,-39.5617
10-09 23:00,0,500.614,7.46059,331.678,-60.1814,407.285,-46.3996
10-10 0:00,0,479.824,-4.84191,317.95,-68.9925,390.359,-56.1249
10-10 1:00,0,473.564,-8.53794,313.827,-71.6359,385.267,-59.047
10-10 2:00,0,484.147,-2.28454,320.823,-67.1497,393.885,-54.1003
10-10 3:00,0,503.485,9.16353,333.595,-58.9501,409.63,-45.0505
10-10 4:00,0,512.655,14.6019,339.642,-55.0632,417.094,-40.7552
10-10 5:00,0,512.834,14.7082,339.755,-54.9907,417.238,-40.6723
10-10 6:00,0,521.177,19.6631,345.267,-51.4444,424.033,-36.7582
10-10 7:00,149,532.845,26.6104,353.322,-49.5761,433.427,-31.326
10-10 8:00,347,477.076,-6.45301,316.473,-73.2698,388.027,-57.4446
10-10 9:00,373,-2504.27,248.169,-2601.81,211.973,-2579.27,244.452
10-10 10:00,304,381.805,-55.6514,254.13,-109.838,310.994,-98.1614
10-10 11:00,187,-1448.31,29.5732,-1557.74,-4.62509,-1515.79,9.28956
10-10 12:00,151,-1561.9,48.1427,-1676.02,12.167,-1634.69,27.9078
10-10 13:00,250,437.39,-26.492,290.423,-86.6656,355.784,-72.6097
10-10 14:00,315,493.714,6.7029,327.604,-62.8502,401.56,-46.3827
10-10 15:00,255,509.312,12.6076,337.342,-56.557,413.699,-39.3882
10-10 16:00,150,511.576,13.9613,338.926,-55.5234,416.218,-41.2596
10-10 17:00,0,515.707,16.4135,341.653,-53.7696,419.577,-39.325
10-10 18:00,0,532.05,26.1374,352.797,-49.9145,432.78,-31.6993
10-10 19:00,0,585.825,54.7362,388.294,-30.4212,476.55,-9.8785
10-10 20:00,0,561.392,40.1249,372.225,-40.8109,456.73,-21.3467
10-10 21:00,0,545.097,30.4036,361.443,-47.7697,443.451,-29.0177
10-10 22:00,0,520.177,15.5813,344.988,-58.3718,423.153,-40.7193
10-10 23:00,0,485.074,-5.21758,321.773,-73.2914,394.572,-57.1534
10-11 0:00,0,442.803,-30.1322,293.838,-91.1861,360.166,-76.867
10-11 1:00,0,405.839,-48.4063,269.598,-103.325,330.151,-90.6486
10-11 2:00,0,399.89,-51.8819,265.662,-105.833,325.31,-93.4058
10-11 3:00,0,395.921,-54.1891,263.155,-107.428,322.225,-95.1621
10-11 4:00,0,403.283,-49.89,268.028,-104.325,328.217,-91.7503
10-11 5:00,0,413.639,-43.8353,274.88,-99.9589,336.646,-86.9468
10-11 6:00,0,417.67,-41.4757,277.544,-98.2597,339.928,-85.0759
10-11 7:00,16,392.012,-56.4711,260.559,-109.08,319.039,-96.9749
10-11 8:00,26,-2787.97,293.273,-2855.93,257.913,-2848.65,297.491
10-11 9:00,11,-3775.34,586.46,-3797.95,538.746,-3816.26,615.499
10-11 10:00,1,-4145.62,731.435,-4140.47,670.124,-4179.83,770.018
10-11 11:00,1,-5029.41,1160.38,-4995.63,1071.58,-5041.57,1227.03
10-11 12:00,21,-5069.82,1176.42,-5019.45,1082.9,-5072.57,1244.72
10-11 13:00,202,-4500.31,852.001,-4456.65,781.604,-4516.9,906.12
10-11 14:00,406,-3482.56,419.914,-3469.31,379.669,-3507.52,445.395
10-11 15:00,465,-2172.58,29.2795,-2189.4,10.5593,-2200.19,30.8725
10-11 16:00,405,125.716,-195.461,84.5251,-209.86,102.65,-208.497
10-11 17:00,0,147.716,-183.084,99.0768,-200.8,120.503,-198.575
10-11 18:00,0,220.121,-145.407,147.022,-174.144,179.356,-169.077
10-11 19:00,0,343.041,-78.134,227.917,-123.099,278.887,-112.979
10-11 20:00,0,342.537,-78.4263,227.585,-123.309,278.478,-113.211
10-11 21:00,0,341.43,-79.0677,226.853,-123.773,277.579,-113.72
10-11 22:00,0,364.047,-69.3368,241.936,-117.55,296.123,-106.59
10-11 23:00,0,348.165,-78.5584,231.428,-124.218,283.206,-113.917
10-12 0:00,0,320.547,-94.544,213.172,-135.78,260.752,-126.627
10-12 1:00,0,331.971,-87.9387,220.729,-130.997,270.042,-121.372
10-12 2:00,0,364.09,-69.313,241.971,-117.528,296.159,-106.569
10-12 3:00,0,372.94,-64.1652,247.817,-113.815,303.355,-102.483
10-12 4:00,0,376.067,-62.3449,249.883,-112.502,305.897,-101.038
10-12 5:00,0,382.177,-58.7866,253.923,-109.933,310.867,-98.2136
10-12 6:00,0,387.267,-55.8195,257.288,-107.792,315.007,-95.859
10-12 7:00,263,362.738,-70.0974,241.062,-118.105,295.055,-107.196
10-12 8:00,603,-2765.95,274.662,-2827.15,240.377,-2823.41,278.984
10-12 9:00,706,-4014.57,661.45,-3999.95,603.443,-4044.87,697.834
10-12 10:00,755,-4654.56,947.182,-4625.99,873.066,-4676.39,1004.41
10-12 11:00,558,-5024.5,1137.22,-4969.01,1045.21,-5026.26,1204.37
10-12 12:00,199,-5016.32,1111.12,-4951.22,1018.82,-5014.5,1178.04
10-12 13:00,34,-4406.29,811.166,-4367.78,744.287,-4426.35,862.906
10-12 14:00,8,-3325.42,366.076,-3321.54,329.533,-3355.57,387.691
10-12 15:00,6,-2136.2,28.2444,-2150.91,10.1252,-2159.3,29.3798
10-12 16:00,3,109.061,-204.806,73.5015,-216.712,89.1255,-215.999
10-12 17:00,0,58.018,-233.309,39.7162,-237.651,47.6886,-238.912
10-12 18:00,0,138.547,-188.247,93.0271,-204.569,113.077,-202.704
10-12 19:00,0,258.108,-123.72,172.164,-158.348,210.238,-151.746
10-12 20:00,0,250.099,-128.302,166.862,-161.684,203.726,-155.406
10-12 21:00,0,245.552,-130.901,163.853,-163.575,200.029,-157.482
10-12 22:00,0,237.5,-135.5,158.522,-166.925,193.482,-161.157
10-12 23:00,0,215.905,-147.808,144.227,-175.896,175.928,-170.997
10-13 0:00,0,175.997,-170.457,117.811,-192.43,143.496,-189.124
10-13 1:00,0,172.884,-172.215,115.756,-193.714,140.968,-190.533
10-13 2:00,0,184.466,-165.657,123.424,-188.921,150.38,-185.281
10-13 3:00,0,191.729,-161.541,128.23,-185.915,156.281,-181.986
10-13 4:00,0,199.636,-157.054,133.464,-182.639,162.707,-178.394
10-13 5:00,0,211.361,-150.392,141.225,-177.778,172.236,-173.064
10-13 6:00,0,233.532,-137.763,155.901,-168.571,190.259,-162.965
10-13 7:00,179,252.175,-127.115,168.24,-160.817,205.415,-154.457
10-13 8:00,435,239.967,-134.092,160.155,-165.9,195.488,-160.032
10-13 9:00,588,142.84,-189.17,95.9113,-206.093,116.612,-204.097
10-13 10:00,581,-1928.82,-26.6556,-1946.25,-42.3963,-1952.52,-28.09
10-13 11:00,366,-2118.41,-0.402374,-2123.86,-16.1158,-2136.79,1.31001
10-13 12:00,224,-3730.01,478.601,-3695.8,432.649,-3732.14,505.113
10-13 13:00,194,-3376.46,344.344,-3348.79,308,-3383.34,365.408
10-13 14:00,180,-1947.49,-46.5723,-1944.28,-58.1815,-1960.43,-44.7992
10-13 15:00,148,62.1137,-231.06,42.3739,-236.03,50.8388,-233.838
10-13 16:00,125,92.6307,-214.001,62.6564,-223.443,75.8226,-223.367
10-13 17:00,0,91.6392,-214.556,61.999,-223.851,75.0141,-223.815
10-13 18:00,0,156.944,-177.855,105.389,-200.186,127.963,-194.392
10-13 19:00,0,270.351,-116.683,180.53,-156.417,220.16,-146.139
10-13 20:00,0,246.568,-130.296,164.801,-166.321,200.853,-156.992
10-13 21:00,0,224.999,-142.605,150.503,-175.307,183.309,-166.833
10-13 22:00,0,218.221,-146.464,146.014,-178.124,177.798,-169.92
10-13 23:00,0,199.431,-157.147,133.56,-185.933,162.52,-178.469
10-14 0:00,0,158.752,-180.179,106.599,-202.793,129.453,-196.92
10-14 1:00,0,148.935,-185.714,100.096,-206.85,121.476,-201.36
10-14 2:00,0,161.634,-178.547,108.515,-201.596,131.798,-195.613
10-14 3:00,0,162.744,-177.921,109.249,-201.138,132.699,-195.111
10-14 4:00,0,169.145,-174.303,113.492,-198.488,137.902,-192.212
10-14 5:00,0,161.663,-178.532,108.532,-201.586,131.82,-195.601
10-14 6:00,0,172.582,-172.36,115.77,-197.064,140.695,-190.654
10-14 7:00,165,224.746,-142.747,150.346,-175.405,183.106,-166.946
10-14 8:00,380,214.303,-148.694,143.417,-179.754,174.612,-171.704
10-14 9:00,494,118.979,-202.577,80.2337,-219.224,97.1336,-214.887
10-14 10:00,607,124.2,-199.632,83.7063,-217.062,101.379,-212.527
10-14 11:00,674,104.403,-210.739,70.5853,-225.221,85.2956,-221.447
10-14 12:00,681,76.0301,-226.602,51.791,-236.884,62.2626,-234.191
10-14 13:00,500,-2371.34,38.2405,-2367.71,20.6435,-2389.38,44.0749
10-14 14:00,255,56.6577,-234.064,38.8325,-238.197,46.604,-239.509
10-14 15:00,131,59.7245,-232.357,40.8636,-236.941,49.0944,-238.136
10-14 16:00,49,71.9325,-225.557,48.9483,-231.938,59.0083,-232.663
10-14 17:00,0,57.5166,-233.586,39.4012,-237.845,47.3014,-239.125
10-14 18:00,0,119.182,-199.127,80.2404,-212.524,97.3902,-211.416
10-14 19:00,0,261.741,-121.634,174.643,-156.787,213.285,-150.033
10-14 20:00,0,236.294,-136.184,157.79,-167.385,192.586,-161.661
10-14 21:00,0,210.918,-150.641,140.987,-177.927,171.949,-173.225
10-14 22:00,0,192.695,-160.991,128.921,-185.483,157.133,-181.51
10-14 23:00,0,153.95,-182.912,103.263,-201.511,125.639,-199.076
10-15 0:00,0,89.8227,-218.923,60.8049,-227.915,73.5409,-227.99
10-15 1:00,0,88.209,-219.824,59.7464,-228.571,72.2427,-228.708
10-15 2:00,0,134.649,-193.781,90.5042,-209.46,109.976,-207.786
10-15 3:00,0,182.57,-166.729,122.219,-189.674,148.903,-186.106
10-15 4:00,0,220.6,-145.13,147.402,-173.905,179.824,-168.815
10-15 5:00,0,253.312,-126.46,169.067,-160.297,206.43,-153.887
10-15 6:00,0,294.162,-106.359,195.734,-143.456,239.322,-135.346
10-15 7:00,0,353.952,-71.7814,235.491,-121.611,287.785,-107.912
10-15 8:00,0,341.771,-78.8462,227.427,-126.728,277.882,-113.525
10-15 9:00,0,-1646.29,2.83967,-1719.6,-23.4576,-1698.1,-9.79005
10-15 10:00,0,-3967.37,660.971,-3983.03,608.588,-4003.71,694.236
