Time_stamp,RPF_Flag,EnergyCost_USD_per_kWh,P_kW,Q_kvar,Total_RPF,TotalRPF_kW,P_c_kW,P_d_kW,E_kWh,Pnet_kW,Pmax_kW,Pmax_kW_chk,V1,V2,V3,VLL_min_kV,Smax_kVA,charge_when_RPF0,charge_exceed_TotalRPF,discharge_cap_active,discharge_cap_violation,ampacity_violation,ampacity_binding,at_Pcmax,at_Pdmax,mutex_violation
11-10 10:00,0,0.0703,997.527,-246.9003,0.0,-0.0,0.0,0.0,10319.497394736842,997.527,10787.476032387784,10787.476032387785,0.9983627041,0.998554104,0.9984794094,4.153188849056001,10790.301149990253,False,False,False,False,False,False,False,False,False
11-10 11:00,0,0.0703,1097.086,-187.6506,0.0,-0.0,0.0,0.0,10319.497394736842,1097.086,10789.503317533416,10789.503317533416,0.9984398553,0.9986437876,0.9985646795,4.153509798048,10791.134999931422,False,False,False,False,False,False,False,False,False
11-10 12:00,0,0.0703,1113.916,-177.6072,0.0,-0.0,0.0,0.0,10319.497394736842,1113.916,10780.646892923574,10780.646892923574,0.997604807,0.9978116538,0.9977313799,4.15003599712,10782.10980037741,False,False,False,False,False,False,False,False,False
11-10 13:00,1,0.0703,-6340.19,399.875,-6340.19,6340.19,6340.19,0.0,10319.497394736842,0.0,10450.980997393684,10450.980997393684,0.967674969,0.9678087866,0.9677432101,4.02552787104,10458.628199888783,False,False,False,False,False,False,False,False,False
11-10 14:00,0,0.0703,1026.24,-219.9004,0.0,-0.0,0.0,0.0,16342.677894736842,1026.24,10749.353475609598,10749.353475609598,0.9947821471,0.994969425,0.9948953965,4.138293731936,10751.602500535457,False,False,False,False,False,False,False,False,False
11-10 15:00,0,0.0703,1108.164,-171.1225,0.0,-0.0,0.0,0.0,16342.677894736842,1108.164,10755.549493276623,10755.549493276625,0.9952732834,0.9954342892,0.9953701283,4.140336858944,10756.910700211716,False,False,False,False,False,False,False,False,False
11-10 16:00,0,0.0703,1216.398,-106.41334,0.0,-0.0,0.0,0.0,16342.677894736842,1216.398,10864.965142575202,10864.965142575202,1.005331419,1.005319136,1.005324341,4.18212760576,10865.486245369055,False,False,False,False,False,False,False,False,False
11-10 17:00,0,0.0703,1296.281,-65.0495,0.0,-0.0,0.0,0.0,16342.677894736842,1296.281,10868.140077125516,10868.140077125516,1.005592184,1.005582691,1.005588604,4.1832239945600005,10868.33474702873,False,False,False,False,False,False,False,False,False
11-10 18:00,0,0.0999,1411.421,-5.9892,0.0,-0.0,0.0,1411.421,16342.677894736842,0.0,10875.616347715972,10875.616347715973,1.006261855,1.006256567,1.006262355,4.186027318720001,10875.617996841538,False,False,True,False,False,False,False,False,False
11-10 19:00,0,0.0999,1578.611,95.41407,0.0,-0.0,0.0,1578.611,14856.971578947368,0.0,10890.63324184668,10890.633241846679,1.00768451,1.007685343,1.007690006,4.1919675616,10891.051200557726,False,False,True,False,False,False,False,False,False
11-10 20:00,0,0.0999,1518.327,58.76073,0.0,-0.0,0.0,1518.327,13195.275789473684,0.0,10880.248228673325,10880.248228673325,1.006699656,1.006701238,1.006705735,4.18787056896,10880.406901441653,False,False,True,False,False,False,False,False,False
11-10 21:00,0,0.0999,1517.185,58.07096,0.0,-0.0,0.0,1517.1849999999995,11597.036842105264,2.273736754432321e-13,10878.565309262429,10878.565309262427,1.006543605,1.006547352,1.006551141,4.1872213968,10878.720302695683,False,False,True,False,False,False,False,False,False
11-10 22:00,0,0.0481,1498.98,47.021003,0.0,-0.0,0.0,0.0,10000.0,1498.98,10876.005057902274,10876.005057902274,1.006301784,1.00630728,1.006310236,4.18621542144,10876.106702043659,False,False,False,False,False,False,False,False,False
11-10 23:00,0,0.0481,1467.526,27.95095,0.0,-0.0,0.0,0.0,10000.0,1467.526,10872.34972067248,10872.349720672479,1.005957497,1.005963784,1.005966032,4.18478318752,10872.385649167014,False,False,False,False,False,False,False,False,False
11-11 0:00,0,0.0481,1408.707,-7.6298,0.0,-0.0,0.0,0.0,10000.0,1408.707,10865.15597605541,10865.15597605541,1.005288826,1.005292406,1.005296445,4.18200151616,10865.158654978795,False,False,False,False,False,False,False,False,False
11-11 1:00,0,0.0481,1371.299,-30.2185,0.0,-0.0,0.0,0.0,10000.0,1371.299,10862.939072170238,10862.939072170238,1.00508735,1.005090847,1.005093678,4.181163376,10862.981102967318,False,False,False,False,False,False,False,False,False
11-11 2:00,0,0.0481,1422.424,0.6627,0.0,-0.0,0.0,0.0,10000.0,1422.424,10874.608174677654,10874.608174677654,1.006163136,1.006167592,1.006168841,4.18563864576,10874.608194870165,False,False,False,False,False,False,False,False,False
11-11 3:00,0,0.0481,1451.03,17.96913,0.0,-0.0,0.0,0.0,10000.0,1451.03,10885.497314132948,10885.497314132948,1.007172014,1.007176469,1.007176303,4.18983557824,10885.51214530711,False,False,False,False,False,False,False,False,False
11-11 4:00,0,0.0481,1467.901,28.18694,0.0,-0.0,0.0,0.0,10000.0,1467.901,10896.431398248367,10896.431398248367,1.008185681,1.008189844,1.00818822,4.19405243296,10896.467855241874,False,False,False,False,False,False,False,False,False
11-11 5:00,0,0.0481,1488.927,40.93123,0.0,-0.0,0.0,0.0,10000.0,1488.927,10908.518555251483,10908.518555251485,1.009307766,1.009311347,1.009308599,4.19872030656,10908.595346599637,False,False,False,False,False,False,False,False,False
11-11 6:00,0,0.0481,1559.782,83.96055,0.0,-0.0,0.0,0.0,10000.0,1559.782,10926.282669291528,10926.282669291528,1.010974116,1.010978279,1.010974532,4.205652322560001,10926.605252465959,False,False,False,False,False,False,False,False,False
11-11 7:00,0,0.0703,1616.134,118.27546,0.0,-0.0,0.0,0.0,10000.0,1616.134,10941.189935896824,10941.189935896824,1.012382989,1.012387153,1.012382698,4.21151202368,10941.829202551471,False,False,False,False,False,False,False,False,False
11-11 8:00,1,0.0703,-4182.34,294.7291,-4182.34,4182.34,4182.34,0.0,10000.0,0.0,10600.303792038349,10600.303792038347,0.9811623987,0.9812450875,0.9812057416,4.081635578592,10604.400300153204,False,False,False,False,False,False,False,False,False
11-11 9:00,1,0.0703,-7228.09,755.772,-7228.09,7228.09,7228.09,0.0,13973.223,0.0,10451.505688127136,10451.505688127136,0.9695409623,0.9696295217,0.9695839721,4.033290403168,10478.795849950406,False,False,False,False,False,False,False,False,False
11-11 10:00,1,0.0703,-6466.41,553.499,-6466.41,6466.41,6466.41,0.0,20839.9085,0.0,10481.055681463262,10481.055681463262,0.9711013486,0.9712190114,0.9711621369,4.039781610176,10495.660500460861,False,False,False,False,False,False,False,False,False
11-11 11:00,1,0.0703,-4879.99,254.87,-4879.99,4879.99,4879.99,0.0,26982.998,0.0,10539.592598614245,10539.592598614243,0.975451211,0.9755945215,0.9755289867,4.05787703776,10542.673800401117,False,False,False,False,False,False,False,False,False
11-11 12:00,0,0.0703,1197.779,-117.567442,0.0,-0.0,0.0,0.0,31618.9885,1197.779,10791.88467553584,10791.88467553584,0.9985684684,0.9987707353,0.9986938339,4.154044828544,10792.52504993543,False,False,False,False,False,False,False,False,False
11-11 13:00,0,0.0703,1202.368,-114.81903,0.0,-0.0,0.0,0.0,31618.9885,1202.368,10780.740583768582,10780.740583768582,0.9975346922,0.997733087,0.9976573514,4.149744319552,10781.351999826604,False,False,False,False,False,False,False,False,False
11-11 14:00,0,0.0703,1213.47,-108.1681,0.0,-0.0,0.0,0.0,31618.98849999999,1213.47,10771.983522687182,10771.983522687182,0.9967181302,0.996903826,0.996832712,4.146347421632,10772.526600148256,False,False,False,False,False,False,False,False,False
11-11 15:00,0,0.0703,1125.757,-160.6319,0.0,-0.0,0.0,0.0,31618.98849999999,1125.757,10760.701438614968,10760.701438614968,0.9957349415,0.9958870372,0.9958277478,4.14225735664,10761.900299589652,False,False,False,False,False,False,False,False,False
11-11 16:00,0,0.0703,1248.028,-90.73789,0.0,-0.0,0.0,0.0,31618.98849999999,1248.028,10868.714245847985,10868.714245847983,1.00566742,1.005652848,1.005660758,4.18351584768,10869.09300367701,False,False,False,False,False,False,False,False,False
11-11 17:00,0,0.0703,1388.633,-16.4125,0.0,-0.0,0.0,1314.72718617602,31618.98849999999,73.90581382398,10878.836623864445,10878.836623864443,1.006566088,1.006555513,1.006564048,4.18727093408,10878.849004324426,False,False,False,False,False,False,False,False,False
11-11 18:00,0,0.0999,1541.288,76.0506,0.0,-0.0,0.0,1541.288,30235.06514613049,0.0,10890.933280688309,10890.933280688309,1.007703413,1.007698167,1.007706369,4.19202437472,10891.19880537329,False,False,True,False,False,False,False,False,False
11-11 19:00,0,0.0999,1737.531,192.4908,0.0,-0.0,0.0,1737.531,28612.656725077864,0.0,10908.009009595797,10908.009009595797,1.009410648,1.009412564,1.009419392,4.199148295680001,10909.70729495103,False,False,True,False,False,False,False,False,False
11-11 20:00,0,0.0999,1682.266,158.654,0.0,-0.0,0.0,1682.266,26783.676725077865,0.0,10898.64627881626,10898.64627881626,1.008494077,1.008496825,1.008503404,4.19533536032,10899.800998296783,False,False,True,False,False,False,False,False,False
11-11 21:00,0,0.0999,1668.471,150.2231,0.0,-0.0,0.0,1668.4710000000005,25012.870409288396,-4.547473508864641e-13,10895.637951220153,10895.637951220151,1.008204708,1.00820933,1.008215325,4.19413158528,10896.67349900154,False,False,True,False,False,False,False,False,False
11-11 22:00,0,0.0481,1695.337,166.6533,0.0,-0.0,0.0,12593.755888823976,23256.5851461305,-10898.418888823977,10898.418888823977,10898.418888823977,1.008484085,1.008491204,1.008496492,4.1952937936,10899.69300479037,False,False,False,False,False,True,False,False,False
11-11 23:00,0,0.0481,1687.654,161.9516,0.0,-0.0,0.0,0.0,10000.0,1687.654,10898.077972787109,10898.077972787109,1.008445988,1.00845444,1.008458812,4.19513531008,10899.281252527166,False,False,False,False,False,False,False,False,False
11-12 0:00,0,0.0481,1606.791,112.579126,0.0,-0.0,0.0,0.0,10000.0,1606.791,10890.360875197235,10890.360875197237,1.007674476,1.007682678,1.007687466,4.191925820160001,10890.942753115436,False,False,False,False,False,False,False,False,False
11-12 1:00,0,0.0481,1571.65,91.17376,0.0,-0.0,0.0,0.0,10000.0,1571.65,10888.65708978211,10888.65708978211,1.007498314,1.007506475,1.007510097,4.19119298624,10889.038794741009,False,False,False,False,False,False,False,False,False
11-12 2:00,0,0.0481,1603.891,110.815597,0.0,-0.0,0.0,0.0,10000.0,1603.891,10897.38537164972,10897.38537164972,1.008322704,1.008331281,1.008333446,4.194622448640001,10897.94879942018,False,False,False,False,False,False,False,False,False
11-12 3:00,0,0.0481,1598.241,107.36873,0.0,-0.0,0.0,0.0,10000.0,1598.241,10903.550525025308,10903.550525025308,1.008889909,1.008897945,1.008898528,4.19698202144,10904.079149380817,False,False,False,False,False,False,False,False,False
11-12 4:00,0,0.0481,1619.519,120.34121,0.0,-0.0,0.0,0.0,10000.0,1619.519,10914.577098227404,10914.577098227403,1.009922603,1.00993018,1.009929348,4.20127802848,10915.240503075247,False,False,False,False,False,False,False,False,False
11-12 5:00,0,0.0481,1641.542,133.77802,0.0,-0.0,0.0,0.0,10000.0,1641.542,10926.369964030562,10926.369964030562,1.011028117,1.01103532,1.011033197,4.20587696672,10927.188895114074,False,False,False,False,False,False,False,False,False
11-12 6:00,0,0.0481,1660.804,145.54029,0.0,-0.0,0.0,0.0,10000.0,1660.804,10937.69024448861,10937.69024448861,1.012089332,1.012095827,1.012092871,4.21029162112,10938.658503692059,False,False,False,False,False,False,False,False,False
11-12 7:00,0,0.0703,1618.665,119.81503,0.0,-0.0,0.0,0.0,10000.0,1618.665,10941.125475285611,10941.125475285611,1.012378284,1.012382864,1.012379533,4.21149366144,10941.781496052537,False,False,False,False,False,False,False,False,False
11-12 8:00,1,0.0703,-4151.12,246.5752,-4151.12,4151.12,4151.12,0.0,10000.0,0.0,10613.230068111578,10613.230068111578,0.9822443475,0.9822787387,0.9822580041,4.0861364856,10616.0939995802,False,False,False,False,False,False,False,False,False
11-12 9:00,1,0.0703,-7787.63,828.44,-7787.63,7787.63,7787.63,0.0,13943.564,0.0,10422.328622960244,10422.328622960245,0.9673579537,0.9674389771,0.9673970082,4.024209087392,10455.201899464993,False,False,False,False,False,False,False,False,False
11-12 10:00,1,0.0703,-9223.0,1193.759,-9223.0,9223.0,9223.0,0.0,21341.8125,0.0,10337.820485812186,10337.820485812186,0.9628534142,0.9629432643,0.9628959244,4.005470203072,10406.516849885898,False,False,False,False,False,False,False,False,False
11-12 11:00,1,0.0703,-9009.29,1049.085,-9009.29,9009.29,9009.29,0.0,30103.6625,0.0,10345.836799559593,10345.836799559593,0.96214777,0.9622479042,0.9621958594,4.0025347232,10398.890249461549,False,False,False,False,False,False,False,False,False
11-12 12:00,1,0.0703,-10521.95,1475.868,-10521.95,10521.95,10521.95,0.0,38662.488,0.0,10238.672838222978,10238.672838222978,0.9571150383,0.9572028066,0.957154176,3.9815985593280003,10344.496500148713,False,False,False,False,False,False,False,False,False
11-12 13:00,1,0.0703,-8780.93,818.398,-8780.93,8780.93,8780.93,0.0,48658.3405,0.0,10338.599813072467,10338.599813072467,0.9595618099,0.9596513686,0.9596029461,3.991777129184,10370.941200357182,False,False,False,False,False,False,False,False,False
11-12 14:00,0,0.0703,595.736,-459.942,0.0,-0.0,0.0,0.0,57000.224,595.736,10708.089412798428,10708.089412798428,0.9916696601,0.9918233796,0.9917631742,4.125345786016,10717.962750254816,False,False,False,False,False,False,False,False,False
11-12 15:00,0,0.0703,672.809,-414.922,0.0,-0.0,0.0,0.0,57000.224,672.809,10712.619115705384,10712.619115705385,0.9919184342,0.9920497536,0.9919982085,4.126380686272,10720.651499991054,False,False,False,False,False,False,False,False,False
11-12 16:00,0,0.0703,881.806,-298.6011,0.0,-0.0,0.0,0.0,57000.22400000001,881.806,10818.886336735222,10818.886336735222,1.00141078,1.001388713,1.001398498,4.1657770460800005,10823.006245222134,False,False,False,False,False,False,False,False,False
11-12 17:00,0,0.0703,954.785,-265.6028,0.0,-0.0,0.0,11776.397548395467,57000.22400000001,-10821.612548395467,10821.612548395467,10821.612548395467,1.001581071,1.001561294,1.001571994,4.166494983040001,10824.871500159163,False,False,False,False,False,True,False,False,False
11-12 18:00,0,0.0999,1046.44,-211.1839,0.0,-0.0,0.0,1046.4400000000005,44604.01605432057,-2.273736754432321e-13,10828.94595828444,10828.94595828444,1.002145028,1.00212879,1.002139824,4.1688557664,10831.004995246936,False,False,True,False,False,False,False,False,False
11-12 19:00,0,0.0999,1218.541,-108.41197,0.0,-0.0,0.0,1218.541,43502.50026484689,0.0,10847.826532792456,10847.826532792455,1.003745677,1.003735309,1.003745677,4.175538885440001,10848.368247842403,False,False,True,False,False,False,False,False,False
11-12 20:00,0,0.0999,1182.218,-130.16883,0.0,-0.0,0.0,1182.218,42219.82552800478,0.0,10839.661309124433,10839.661309124433,1.003010762,1.003002019,1.003011887,4.17248839904,10840.442851693504,False,False,True,False,False,False,False,False,False
11-12 21:00,0,0.0999,1130.084,-161.3366,0.0,-0.0,0.0,1130.084,40975.38552800478,0.0,10830.521590757036,10830.521590757036,1.002202736,1.002195241,1.002204359,4.16913220256,10831.72319745819,False,False,True,False,False,False,False,False,False
11-12 22:00,0,0.0481,1092.574,-183.7156,0.0,-0.0,0.0,0.0,39785.82342274162,1092.574,10823.97670257586,10823.97670257586,1.001628744,1.001622748,1.001631076,4.16675063168,10825.53569480921,False,False,False,False,False,False,False,False,False
11-12 23:00,0,0.0481,1041.313,-214.2424,0.0,-0.0,0.0,11857.2228399797,39785.82342274162,-10815.9098399797,10815.9098399797,10815.909839979699,1.000933634,1.000928429,1.000935799,4.1638622646400005,10818.03149711293,False,False,False,False,False,True,False,False,False
11-13 0:00,0,0.0481,1067.033,-198.9284,0.0,-0.0,0.0,11888.304548475262,27304.53622276299,-10821.271548475264,10821.271548475264,10821.271548475263,1.001397665,1.001397374,1.001402037,4.16581307584,10823.099853284491,False,False,False,False,False,True,False,False,False
11-13 1:00,0,0.0481,1108.216,-174.3824,0.0,-0.0,0.0,4551.004863149577,14790.531434894292,-3442.788863149577,10828.836010816774,10828.836010816774,1.00205801,1.0020593,1.002062673,4.1685613216,10830.240005216501,False,False,False,False,False,False,False,False,False
11-13 2:00,0,0.0481,1149.089,-149.9787,0.0,-0.0,0.0,0.0,10000.0,1149.089,10838.90531208536,10838.905312085359,1.002955761,1.00295801,1.002959925,4.17229596576,10839.942895366465,False,False,False,False,False,False,False,False,False
11-13 3:00,0,0.0481,1183.97,-129.1178,0.0,-0.0,0.0,0.0,10000.0,1183.97,10850.76445938736,10850.76445938736,1.004028092,1.004030424,1.004031007,4.1767568627200005,10851.53264563954,False,False,False,False,False,False,False,False,False
11-13 4:00,0,0.0481,1222.822,-105.84414,0.0,-0.0,0.0,0.0,10000.0,1222.822,10865.085467264664,10865.085467264664,1.005329754,1.00533196,1.005331128,4.18217177664,10865.601004681615,False,False,False,False,False,False,False,False,False
11-13 5:00,0,0.0481,1235.417,-101.58618,0.0,-0.0,0.0,0.0,10000.0,1235.417,10876.35410138077,10876.35410138077,1.006369067,1.006370233,1.006368568,4.18649324288,10876.828503317927,False,False,False,False,False,False,False,False,False
11-13 6:00,0,0.0481,1303.315,-64.0929,0.0,-0.0,0.0,0.0,10000.0,1303.315,10894.99547419216,10894.99547419216,1.008068059,1.008069683,1.008066893,4.193558274880001,10895.18399488958,False,False,False,False,False,False,False,False,False
11-13 7:00,0,0.0703,1331.293,-47.243,0.0,-0.0,0.0,0.0,10000.0,1331.293,10907.278042817356,10907.278042817357,1.009197598,1.009198514,1.00919535,4.198252656,10907.380354804476,False,False,False,False,False,False,False,False,False
11-13 8:00,0,0.0703,1003.514,-243.3447,0.0,-0.0,0.0,0.0,10000.0,1003.514,10872.580128480997,10872.580128480995,1.006236707,1.006229296,1.006227422,4.18590607552,10875.302997767827,False,False,False,False,False,False,False,False,False
11-13 9:00,1,0.0703,-7367.92,436.387,-7367.92,7367.92,7367.92,0.0,10000.0,0.0,10473.69890320986,10473.698903209859,0.9699846754,0.9699101473,0.9699259689,4.034826212768,10482.786000337333,False,False,False,False,False,False,False,False,False
