Time_stamp,Irradiance,P1 (kW),Q1 (kvar),P2 (kW),Q2 (kvar),P3 (kW),Q3 (kvar)
11-15 13:00,337,-3145.02,476.625,-3247.43,433.476,-3211.22,485.734
11-15 14:00,226,-1980.78,172.85,-2112.63,133.211,-2061.61,157.334
11-15 15:00,142,458.178,-14.2692,304.166,-77.8761,372.702,-62.9323
11-15 16:00,58,449.524,-19.3619,298.444,-81.5375,365.659,-66.9634
11-15 17:00,7,452.272,-17.7456,300.266,-80.3719,367.897,-65.6828
11-15 18:00,0,464.197,-10.7237,308.155,-75.3222,377.604,-60.1244
11-15 19:00,0,458.956,-13.8111,304.682,-77.5461,373.336,-62.5692
11-15 20:00,0,454.202,-16.61,301.539,-79.5577,369.466,-64.7845
11-15 21:00,0,562.369,44.0539,373.025,-36.9901,457.513,-17.5759
11-15 22:00,0,568.014,47.4257,376.764,-34.5755,462.114,-14.9163
11-15 23:00,0,568.001,47.4179,376.751,-34.5837,462.102,-14.9233
11-16 0:00,0,562.709,44.257,373.249,-36.8454,457.79,-17.4158
11-16 1:00,0,546.883,34.8173,362.78,-43.6008,444.896,-24.8617
11-16 2:00,0,528.871,24.1007,350.884,-51.2659,430.223,-33.3203
11-16 3:00,0,522.242,20.1625,346.499,-54.0881,424.83,-36.4263
11-16 4:00,0,515.001,15.865,341.712,-57.1675,418.934,-39.82
11-16 5:00,0,500.329,7.16981,332.008,-63.4037,406.986,-46.6897
11-16 6:00,0,388.688,-58.4086,258.372,-110.472,316.339,-98.5108
11-16 7:00,0,308.703,-101.377,205.853,-143.809,251.631,-135.207
11-16 8:00,84,261.097,-128.754,174.24,-163.767,212.465,-153.865
11-16 9:00,208,-2034.64,46.5131,-2087.71,22.3663,-2065.12,44.8344
11-16 10:00,321,-3277.87,349.111,-3277.87,312.116,-3286.25,365.463
11-16 11:00,393,-4027.05,632.494,-3998.17,574.598,-4026.6,662.954
11-16 12:00,416,-4227.07,747.492,-4206.43,682.496,-4227.79,781.122
11-16 13:00,386,-3829.22,620.312,-3845.81,567.703,-3861.82,648.705
11-16 14:00,298,-2891.69,303.177,-2937.46,268.163,-2938.04,310.532
11-16 15:00,176,281.033,-113.909,187.052,-148.932,228.652,-141.361
11-16 16:00,61,267.314,-121.785,177.978,-154.65,217.504,-147.637
11-16 17:00,6,274.232,-117.816,182.557,-151.766,223.126,-144.473
11-16 18:00,0,288.302,-109.731,191.862,-145.899,234.56,-138.031
11-16 19:00,0,288.404,-109.672,191.927,-145.858,234.643,-137.985
11-16 20:00,0,294.016,-106.443,195.639,-143.515,239.204,-135.413
11-16 21:00,0,386.268,-56.4018,256.625,-108.214,314.194,-96.3217
11-16 22:00,0,412.084,-41.3245,273.705,-97.3371,335.197,-84.3607
11-16 23:00,0,419.287,-37.1081,278.46,-94.3041,341.055,-81.0198
11-17 0:00,0,427.625,-32.2221,283.973,-90.7855,347.84,-77.1476
11-17 1:00,0,431.816,-29.7637,286.742,-89.017,351.25,-75.2002
11-17 2:00,0,442.329,-23.5918,293.696,-84.5743,359.806,-70.3109
11-17 3:00,0,478.715,-2.16281,317.69,-69.2118,389.351,-53.391
11-17 4:00,0,507.69,11.6454,336.271,-57.2453,412.38,-40.1468
11-17 5:00,0,514.276,15.5639,340.709,-54.3772,418.416,-39.9937
11-17 6:00,0,406.54,-47.919,269.63,-99.8788,330.79,-90.2033
11-17 7:00,0,411.538,-44.9946,272.931,-97.7751,334.856,-87.8846
11-17 8:00,6,433.61,-32.0562,287.513,-88.4712,352.818,-77.6279
11-17 9:00,18,429.835,-34.2714,285.01,-90.0693,349.743,-79.3853
11-17 10:00,41,367.87,-70.477,244.093,-116.124,299.334,-108.107
11-17 11:00,62,363.852,-72.8142,241.44,-117.809,296.066,-109.963
11-17 12:00,60,356.231,-77.2436,236.406,-121.004,289.868,-113.482
11-17 13:00,56,365.983,-71.5737,242.852,-116.912,297.801,-108.978
11-17 14:00,58,370.095,-69.1818,245.565,-115.189,301.144,-107.078
11-17 15:00,44,378.092,-64.5249,250.848,-111.833,307.649,-103.38
11-17 16:00,19,396.096,-54.0223,262.74,-104.267,322.295,-95.0444
11-17 17:00,3,421.372,-39.2348,279.433,-93.6289,342.86,-83.3167
11-17 18:00,0,440.667,-27.911,292.172,-85.4947,358.561,-74.3442
11-17 19:00,0,442.54,-26.8101,293.401,-84.7089,360.083,-73.4738
11-17 20:00,0,446.221,-24.6457,295.832,-83.1545,363.079,-71.7595
11-17 21:00,0,578.182,50.1557,382.929,-30.5415,470.509,-13.3912
11-17 22:00,0,592.814,58.9236,392.605,-24.2832,482.438,-6.47998
11-17 23:00,0,607.903,67.9824,402.566,-17.8315,494.735,0.653807
11-18 0:00,0,622.395,76.7007,412.132,-11.6277,506.548,7.51553
11-18 1:00,0,646.484,91.2272,427.943,-1.35716,526.086,18.8844
11-18 2:00,0,685.251,114.711,453.534,15.3107,557.697,37.3311
11-18 3:00,0,719.492,132.224,475.358,29.6059,584.848,53.2352
11-18 4:00,0,736.436,138.937,486.593,33.514,598.705,57.8244
11-18 5:00,0,763.751,155.669,504.631,45.3398,620.991,70.918
11-18 6:00,0,619.685,71.5347,410.495,-16.1115,504.527,2.82911
11-18 7:00,0,605.656,63.1012,401.208,-22.1295,493.079,-3.81646
11-18 8:00,30,559.795,35.6422,370.91,-41.7295,455.044,-22.4418
11-18 9:00,70,548.352,32.2279,363.973,-46.2411,446.345,-27.478
11-18 10:00,96,528.344,20.3265,350.731,-54.7703,430.031,-36.8804
11-18 11:00,116,509.509,9.15081,338.262,-62.7884,414.689,-45.7084
11-18 12:00,140,474.74,-11.4063,315.255,-77.551,386.365,-61.9665
11-18 13:00,143,442.266,-27.091,294.317,-90.9848,360.431,-76.8254
11-18 14:00,133,409.829,-42.6771,272.841,-101.295,334.012,-88.4685
11-18 15:00,105,420.324,-36.5389,279.796,-96.8608,342.562,-83.5927
11-18 16:00,46,469.398,-7.72162,312.319,-76.0704,382.574,-60.7142
11-18 17:00,6,502.181,8.28015,333.383,-62.5197,408.675,-45.7185
11-18 18:00,0,543.301,32.6976,360.608,-45.0013,442.186,-26.4239
11-18 19:00,0,550.726,37.1228,365.497,-41.8476,448.229,-22.9365
11-18 20:00,0,556.851,40.7753,369.547,-39.2348,453.22,-20.0548
11-18 21:00,0,557.596,41.2199,370.036,-38.9191,453.826,-19.705
11-18 22:00,0,724.874,135.268,479.841,29.0521,589.424,55.7189
11-18 23:00,0,704.186,122.659,466.171,20.1143,572.56,45.8464
11-19 0:00,0,693.163,115.956,458.904,15.37,563.581,40.5977
11-19 1:00,0,690.7,114.461,457.289,14.3161,561.578,39.4281
11-19 2:00,0,684.111,110.46,452.933,11.475,556.207,36.2913
11-19 3:00,0,677.275,106.313,448.419,8.53213,550.637,33.0403
11-19 4:00,0,673.116,103.792,445.676,6.74486,547.249,31.0643
11-19 5:00,0,665.671,99.2818,440.757,3.54081,541.182,27.527
11-19 6:00,0,657.96,94.6156,435.664,0.226555,534.9,23.8666
11-19 7:00,0,649.218,89.3315,429.891,-3.5286,527.779,19.7202
11-19 8:00,48,484.487,-5.64884,321.729,-73.4015,394.313,-57.4083
11-19 9:00,126,447.313,-27.5505,297.115,-89.1589,364.033,-74.7487
11-19 10:00,219,-1938.72,156.506,-2071.78,116.855,-2013.48,141.631
11-19 11:00,317,-2994.11,421.94,-3099.72,379.113,-3069.04,426.175
11-19 12:00,374,-3603.75,624.151,-3682.65,573.191,-3662.8,642.429
11-19 13:00,360,-3477.87,561.871,-3551.75,513.731,-3535.57,577.857
11-19 14:00,261,-2398.85,234.302,-2499.92,198.3,-2464.05,229.244
11-19 15:00,131,397.94,-49.5916,264.341,-103.303,323.687,-90.9191
11-19 16:00,40,420.058,-36.6566,278.976,-93.9752,341.685,-80.6607
11-19 17:00,4,424.241,-34.2053,281.734,-92.2144,345.086,-78.7195
11-19 18:00,0,407.134,-44.2198,270.415,-99.4334,331.165,-86.6594
11-19 19:00,0,486.939,2.69608,323.126,-65.7247,396.045,-49.5496
11-19 20:00,0,503.072,8.90722,333.223,-59.2043,408.625,-42.3057
11-19 21:00,0,503.748,9.30816,333.675,-58.914,409.177,-41.9881
11-19 22:00,0,545.315,30.5173,361.154,-44.6128,443.027,-25.9242
11-19 23:00,0,561.654,40.2656,371.95,-37.6484,456.322,-18.2491
11-20 0:00,0,566.105,42.9249,374.879,-35.7565,459.94,-16.1583
11-20 1:00,0,584.016,53.6419,386.713,-28.1083,474.519,-7.726
11-20 2:00,0,595.817,60.7179,394.499,-23.0695,484.122,-2.16405
11-20 3:00,0,600.99,63.8236,397.909,-20.861,488.331,0.275515
11-20 4:00,0,587.618,55.8018,389.068,-26.5843,477.443,-6.03334
11-20 5:00,0,565.958,42.837,374.763,-35.8312,459.814,-16.2315
11-20 6:00,0,436.814,-30.2681,290.032,-90.2903,355.294,-76.3053
11-20 7:00,0,447.83,-23.7974,297.317,-85.6346,364.259,-71.1813
11-20 8:00,76,462.593,-15.1118,307.078,-79.3896,376.274,-64.3061
11-20 9:00,175,445.702,-25.0485,295.897,-86.542,362.523,-72.1741
11-20 10:00,210,-1908.81,112.847,-2017.25,77.8345,-1977.98,98.781
11-20 11:00,210,-1947.59,99.1162,-2042.44,66.7909,-2009.86,87.3706
11-20 12:00,208,-1965.68,80.6804,-2046.8,51.1135,-2020.95,70.9545
11-20 13:00,183,292.94,-107.062,194.926,-143.965,238.331,-135.905
11-20 14:00,142,284.706,-111.798,189.48,-147.401,231.637,-139.679
11-20 15:00,89,278.332,-115.461,185.266,-150.059,226.457,-142.597
11-20 16:00,32,281.533,-113.622,187.384,-148.723,229.059,-141.132
11-20 17:00,3,289.454,-109.068,192.623,-145.418,235.497,-137.503
11-20 18:00,0,304.52,-100.392,202.587,-139.128,247.742,-130.595
11-20 19:00,0,313.775,-95.0544,208.667,-135.285,255.22,-126.371
11-20 20:00,0,313.724,-95.0839,208.635,-135.306,255.179,-126.394
11-20 21:00,0,381.541,-59.1568,253.502,-110.201,310.35,-98.5074
11-20 22:00,0,388.107,-55.3298,257.844,-107.439,315.69,-95.4705
11-20 23:00,0,395.685,-50.9082,262.855,-104.249,321.854,-91.9624
11-21 0:00,0,401.174,-47.7026,266.484,-101.939,326.32,-89.4198
11-21 1:00,0,399.973,-48.4043,265.687,-102.446,325.342,-89.9768
11-21 2:00,0,396.279,-50.5615,263.244,-104.002,322.336,-91.6881
11-21 3:00,0,394.996,-51.3103,262.397,-104.541,321.293,-92.282
11-21 4:00,0,393.079,-52.4292,261.129,-105.348,319.734,-93.1696
11-21 5:00,0,393.86,-51.9737,261.646,-105.019,320.369,-92.8081
11-21 6:00,0,316.145,-97.0869,210.261,-137.621,257.173,-128.65
11-21 7:00,0,310.231,-100.5,206.35,-140.094,252.368,-131.364
11-21 8:00,69,315.101,-97.6893,209.572,-138.056,256.328,-129.127
11-21 9:00,178,315.523,-97.4457,209.851,-137.88,256.671,-128.934
11-21 10:00,258,-2518.36,191.435,-2584.96,159.741,-2569.82,191.293
11-21 11:00,295,-2903.51,295.337,-2956.79,260.443,-2948.05,302.79
11-21 12:00,292,-2893.23,279.771,-2939.37,245.852,-2934.37,287.542
11-21 13:00,236,-2275.48,122.784,-2335.11,94.5994,-2323.12,120.077
11-21 14:00,163,246.734,-130.221,164.706,-163.038,201.078,-156.894
11-21 15:00,93,247.841,-129.588,165.44,-162.577,201.978,-156.388
11-21 16:00,30,249.481,-128.65,166.526,-161.894,203.312,-155.638
11-21 17:00,3,279.201,-114.962,185.841,-149.696,227.163,-142.199
11-21 18:00,0,306.509,-99.2448,203.905,-138.295,249.36,-129.681
11-21 19:00,0,310.78,-96.7832,206.687,-136.537,252.785,-127.747
11-21 20:00,0,322.606,-89.9538,214.509,-131.59,262.399,-122.313
11-21 21:00,0,418.258,-37.7134,277.727,-94.7716,340.158,-81.5323
11-21 22:00,0,441.232,-24.2388,292.926,-85.067,358.853,-70.8561
11-21 23:00,0,444.909,-22.078,295.348,-83.5182,361.842,-69.147
11-22 0:00,0,440.733,-24.532,292.583,-85.2853,358.442,-71.0907
11-22 1:00,0,442.192,-23.6747,293.551,-84.6671,359.631,-70.4114
11-22 2:00,0,457.847,-14.4678,303.905,-78.0439,372.371,-63.1221
11-22 3:00,0,466.689,-9.25854,309.747,-74.3031,379.566,-59.0011
11-22 4:00,0,469.964,-7.32704,311.909,-72.9175,382.231,-57.4739
11-22 5:00,0,472.249,-5.97915,313.419,-71.9498,384.09,-56.4079
11-22 6:00,0,396.902,-50.1976,263.659,-103.738,322.845,-91.3986
11-22 7:00,0,400.827,-47.9051,266.254,-102.085,326.037,-89.5806
11-22 8:00,7,425.37,-33.5441,282.489,-91.7332,346.007,-78.1938
11-22 9:00,21,440.739,-24.526,292.646,-85.245,358.512,-71.0503
11-22 10:00,41,408.001,-43.7127,270.983,-99.0717,331.868,-86.2585
11-22 11:00,69,415.608,-39.2619,276.028,-95.8554,338.062,-82.727
11-22 12:00,126,422.678,-35.1213,280.702,-92.8733,343.815,-79.4452
11-22 13:00,136,436.133,-27.2307,289.6,-87.1916,354.764,-73.1927
11-22 14:00,81,442.727,-23.3578,293.957,-84.407,360.129,-70.126
11-22 15:00,36,455.867,-15.6303,302.648,-78.8484,370.824,-64.0071
11-22 16:00,10,459.864,-13.2764,305.286,-77.159,374.077,-62.1451
11-22 17:00,1,469.836,-7.39975,311.882,-72.9349,382.194,-57.4943
11-22 18:00,0,485.014,1.55815,321.853,-66.5412,394.478,-50.4491
11-22 19:00,0,484.66,1.34937,321.622,-66.6898,394.192,-50.6132
11-22 20:00,0,492.509,5.99037,326.814,-63.3572,400.582,-46.9439
11-22 21:00,0,645.554,90.6606,427.235,-1.82785,524.513,21.2929
11-22 22:00,0,668.463,104.526,442.457,8.08923,544.018,29.3406
11-22 23:00,0,681.792,112.61,451.263,13.8291,554.881,35.6854
11-23 0:00,0,692.981,119.408,458.645,18.6458,564.005,41.0197
11-23 1:00,0,707.793,128.422,468.424,25.0339,576.087,48.0922
11-23 2:00,0,733.646,140.604,485.526,32.7793,597.22,56.9445
11-23 3:00,0,757.725,155.337,501.448,43.2142,616.888,68.4981
11-23 4:00,0,773.009,164.713,511.523,49.8288,629.357,75.8349
11-23 5:00,0,787.125,173.39,520.837,55.9514,640.878,82.6233
11-23 6:00,0,642.879,85.5105,425.803,-6.17418,523.437,13.8249
11-23 7:00,0,642.376,85.2071,425.47,-6.39073,523.026,13.5857
11-23 8:00,12,616.884,69.847,408.611,-17.3325,502.23,1.49411
11-23 9:00,37,605.524,63.0213,401.122,-22.1851,492.972,-3.87871
11-23 10:00,80,561.013,36.3694,371.715,-41.2103,456.036,-21.8691
11-23 11:00,165,555.576,33.1245,368.122,-43.528,451.614,-24.4219
11-23 12:00,189,528.19,20.2354,350.637,-54.8312,429.915,-36.9472
11-23 13:00,230,-2012.45,208.787,-2169.56,163.84,-2105.96,189.989
11-23 14:00,193,524.895,21.8861,347.865,-49.7716,427.243,-34.9077
11-23 15:00,62,522.86,20.6762,346.522,-50.6361,425.587,-35.8624
11-23 16:00,24,553.435,35.3822,366.759,-40.9832,450.55,-24.9336
11-23 17:00,3,580.321,51.4521,384.534,-29.5036,472.469,-12.2555
11-23 18:00,0,605.772,66.7168,401.342,-18.6243,493.217,-0.226519
11-23 19:00,0,614.258,71.8195,406.933,-14.9995,500.132,3.78862
11-23 20:00,0,620.002,75.2765,410.724,-12.5402,504.815,6.50984
11-23 21:00,0,798.048,180.139,528.248,60.8302,650.069,88.0467
11-23 22:00,0,808.403,186.52,534.995,65.274,658.412,92.9706
11-23 23:00,0,820.68,194.102,543.123,70.6325,668.45,98.9039
11-24 0:00,0,826.095,197.45,546.687,72.9837,672.869,101.517
11-24 1:00,0,836.296,200.427,552.529,76.8787,680.301,105.919
11-24 2:00,0,842.415,204.221,556.594,79.5637,685.31,108.885
11-24 3:00,0,832.958,198.358,550.334,75.4288,677.583,104.309
11-24 4:00,0,824.716,193.256,544.904,71.8445,670.86,100.332
11-24 5:00,0,821.666,191.369,542.902,70.5236,668.375,98.8624
11-24 6:00,0,647.251,88.1501,428.7,-4.29197,527.006,15.9032
11-24 7:00,0,648.406,88.8478,429.454,-3.80162,527.944,16.4494
11-24 8:00,68,658.068,94.687,435.843,0.352984,535.828,21.0426
11-24 9:00,191,648.702,89.0261,429.639,-3.68134,528.182,16.5876
11-24 10:00,310,-2762.86,440.457,-2927,393.504,-2865.57,435.997
11-24 11:00,386,-3579.84,703.079,-3719.56,652.368,-3669.42,720.774
11-24 12:00,411,-3871.81,804.406,-3995.32,750.005,-3962.68,832.679
11-24 13:00,381,-3556.09,673.372,-3684.99,623.55,-3652.07,693.09
11-24 14:00,299,-2684.76,379.719,-2822.76,336.365,-2775.46,376.051
11-24 15:00,180,509.274,12.5957,337.402,-56.5032,414.337,-42.342
11-24 16:00,61,512.83,14.7059,339.754,-54.991,417.235,-40.6737
11-24 17:00,4,533.061,26.7392,353.465,-49.4839,433.604,-31.2243
11-24 18:00,0,562.82,40.978,373.169,-40.2012,457.894,-20.674
11-24 19:00,0,581.373,52.0736,385.438,-32.2692,473.012,-11.9266
11-24 20:00,0,597.833,61.9403,396.312,-25.2291,486.424,-4.15448
11-24 21:00,0,777.128,167.241,514.702,48.5698,632.595,77.7496
11-24 22:00,0,813.083,189.381,538.357,64.1484,661.83,94.9942
11-24 23:00,0,846.083,206.464,559.258,77.9918,687.869,110.404
11-25 0:00,0,863.211,217.104,570.605,85.5008,701.864,118.702
11-25 1:00,0,869.972,221.31,575.044,88.4424,707.372,121.971
11-25 2:00,0,874.823,224.331,578.24,90.5604,711.329,124.321
11-25 3:00,0,904.908,239.348,598.143,100.214,735.92,135.331
11-25 4:00,0,918.165,247.637,606.909,106.04,746.763,141.788
11-25 5:00,0,908.395,241.526,600.421,101.728,738.772,137.028
11-25 6:00,0,729.028,134.191,482.658,27.4297,592.877,54.2276
11-25 7:00,0,740.556,141.23,490.282,32.4195,602.278,59.7377
11-25 8:00,48,713.525,124.74,472.383,20.7122,580.224,46.8193
11-25 9:00,130,690.229,110.577,457.004,10.6735,561.239,35.7243
11-25 10:00,202,-1611.53,194.711,-1809.15,140.108,-1723.25,163.507
11-25 11:00,222,-1840.57,221.009,-2023.09,171.175,-1944.24,196.398
11-25 12:00,179,546.653,34.6956,362.796,-43.5895,444.906,-24.8543
11-25 13:00,151,493.152,2.93657,327.415,-66.352,401.323,-49.9417
11-25 14:00,132,446.549,-24.5403,296.593,-86.0966,363.374,-71.6869
11-25 15:00,72,434.465,-31.6386,288.595,-91.2079,353.535,-77.3107
11-25 16:00,21,495.11,4.09544,328.714,-65.5182,402.918,-49.0257
11-25 17:00,2,536.958,28.9235,356.389,-47.7193,437.009,-29.4092
11-25 18:00,0,573.308,50.6047,380.453,-32.1917,466.641,-12.2977
11-25 19:00,0,592.787,62.2667,393.321,-23.8677,482.514,-3.10833
11-25 20:00,0,630.157,81.39,417.331,-8.26305,512.293,14.1874
11-25 21:00,0,625.926,78.8394,414.542,-10.0741,508.85,12.186
11-25 22:00,0,853.004,210.793,563.549,84.1625,693.954,114.007
11-25 23:00,0,888.239,232.73,586.793,99.5583,722.705,131.081
11-26 0:00,0,881.517,228.538,582.344,96.6085,717.212,127.815
11-26 1:00,0,898.047,238.854,593.281,103.864,730.722,135.852
11-26 2:00,0,927.221,253.341,612.443,113.08,754.445,146.364
11-26 3:00,0,957.965,272.645,632.714,126.58,779.572,161.368
11-26 4:00,0,960.776,274.414,634.566,127.815,781.869,162.741
11-26 5:00,0,945.009,264.5,624.136,120.864,768.977,155.036
11-26 6:00,0,893.93,232.532,590.617,98.5838,727.42,130.274
11-26 7:00,0,875.608,221.112,578.497,90.552,712.444,121.375
11-26 8:00,37,670.83,98.8212,444.227,2.34828,545.437,26.5079
11-26 9:00,116,652.875,91.385,433.082,-4.93977,531.532,18.3987
11-26 10:00,197,-1520.2,199.436,-1730.79,141.185,-1638.54,164.619
11-26 11:00,233,-1910.23,263.32,-2109.46,210.472,-2021.92,237.841
11-26 12:00,231,-1914.52,249.608,-2104.79,198.484,-2021.84,225.307
11-26 13:00,202,-1611.25,184.499,-1799.3,132.394,-1718.05,155.077
11-26 14:00,158,592.845,62.3026,393.342,-23.8537,482.554,-3.08512
11-26 15:00,100,572.582,50.1694,379.929,-32.5298,466.033,-12.6496
11-26 16:00,33,594.138,63.0782,394.218,-23.2868,483.616,-2.46904
11-26 17:00,3,609.498,68.952,403.689,-17.1142,495.468,4.41609
11-26 18:00,0,611.881,70.385,405.273,-16.0873,497.414,5.54498
11-26 19:00,0,771.56,163.847,510.67,49.2648,627.492,78.0701
11-26 20:00,0,780.652,169.434,516.694,53.2234,634.915,82.4397
11-26 21:00,0,778.954,168.39,515.557,52.4764,633.524,81.6205
11-26 22:00,0,791.676,176.216,523.977,58.0138,643.908,87.7379
11-26 23:00,0,788.402,174.201,521.792,56.5768,641.229,86.1586
11-27 0:00,0,777.831,167.699,514.803,51.9809,632.604,81.0785
11-27 1:00,0,772.128,164.195,511.045,49.511,627.955,78.3426
11-27 2:00,0,782.421,170.521,517.863,53.9923,636.358,83.2896
11-27 3:00,0,781.382,169.883,517.162,53.531,635.505,82.787
11-27 4:00,0,771.048,163.532,510.326,49.0387,627.073,77.8232
11-27 5:00,0,779.047,168.447,515.633,52.5259,633.606,81.6688
11-27 6:00,0,623.057,73.5579,412.624,-14.7423,506.465,7.33087
11-27 7:00,0,619.208,71.2413,410.08,-16.3917,503.339,5.5157
11-27 8:00,55,610.885,66.2366,404.58,-19.9572,496.56,1.58244
11-27 9:00,164,604.18,62.2089,400.154,-22.8248,491.101,-1.58294
11-27 10:00,265,-2345.39,300.889,-2504.27,255.853,-2439.03,288.375
11-27 11:00,322,-2966.71,459.473,-3108.49,414.629,-3052.65,461.599
11-27 12:00,339,-3209.19,506.38,-3318.42,460.422,-3284.9,514.681
11-27 13:00,275,-2531.63,291.074,-2647.33,251.508,-2612.19,285.688
11-27 14:00,210,-1845.88,125.102,-1966.32,87.8977,-1920.9,108.887
11-27 15:00,157,402.502,-46.9272,267.357,-101.382,327.398,-88.8058
11-27 16:00,57,431.82,-29.762,286.755,-89.0092,351.256,-75.1966
11-27 17:00,4,452.427,-17.6551,300.376,-80.3019,368.025,-65.6092
11-27 18:00,0,478.22,-2.45511,317.363,-69.4216,388.948,-53.6222
11-27 19:00,0,485.728,1.98024,322.331,-66.2344,395.062,-50.1137
11-27 20:00,0,494.628,7.24395,328.215,-62.4576,402.307,-45.9531
11-27 21:00,0,661.159,100.102,437.637,4.94969,538.063,25.8655
11-27 22:00,0,676.191,109.212,447.568,11.4199,550.315,33.0175
11-27 23:00,0,674.61,108.252,446.507,10.7283,549.019,32.2603
11-28 0:00,0,674.659,108.282,446.541,10.7505,549.06,32.2841
11-28 1:00,0,676.124,109.171,447.509,11.3816,550.254,32.9821
11-28 2:00,0,668.689,104.663,442.593,8.17814,544.189,29.4405
11-28 3:00,0,652.526,94.8782,431.917,1.22765,531.009,21.7523
11-28 4:00,0,654.794,96.2506,433.433,2.21388,532.864,22.8343
11-28 5:00,0,656.096,97.0383,434.292,2.77255,533.926,23.453
11-28 6:00,0,527.125,19.7,349.227,-52.2811,428.915,-37.4171
11-28 7:00,0,515.932,13.0512,341.829,-57.0401,419.803,-42.6662
11-28 8:00,57,503.683,5.78636,333.741,-62.2382,409.828,-48.4057
11-28 9:00,168,482.14,-6.96187,319.512,-71.3701,392.287,-58.4839
11-28 10:00,268,-2469.99,267.552,-2584.82,228.575,-2549.81,261.096
11-28 11:00,321,-3070.63,427.615,-3164.12,384.966,-3139.7,434.062
11-28 12:00,319,-3034.3,409.044,-3118.41,367.735,-3098.93,415.911
11-28 13:00,243,-2229.77,179.791,-2325.24,145.955,-2292.32,172.737
11-28 14:00,132,347.565,-75.4873,231.263,-124.295,282.593,-110.856
11-28 15:00,60,345.339,-76.7779,229.791,-125.229,280.784,-111.881
11-28 16:00,22,366.874,-67.6783,244.073,-119.55,298.326,-105.316
11-28 17:00,2,378.984,-60.631,252.089,-114.453,308.175,-99.7214
11-28 18:00,0,368.255,-66.8752,244.982,-118.972,299.447,-104.68
11-28 19:00,0,316.586,-96.8146,210.794,-140.652,257.438,-128.475
11-28 20:00,0,288.543,-112.976,192.231,-152.384,234.648,-141.337
11-28 21:00,0,337.466,-84.7415,224.624,-131.894,274.418,-118.871
11-28 22:00,0,323.746,-92.6784,215.529,-137.655,263.26,-125.184
11-28 23:00,0,308.574,-101.438,205.489,-144.008,250.927,-132.153
11-29 0:00,0,297.314,-107.928,198.039,-148.716,241.776,-137.317
11-29 1:00,0,291.459,-111.298,194.165,-151.163,237.018,-140
11-29 2:00,0,279.169,-118.364,186.031,-156.296,227.032,-145.628
11-29 3:00,0,268.785,-124.324,179.16,-160.627,218.595,-150.376
11-29 4:00,0,254.764,-132.356,169.914,-166.45,207.242,-156.759
11-29 5:00,0,244.446,-138.279,162.881,-167.489,198.951,-161.444
11-29 6:00,0,194.466,-163.343,130.134,-188.065,158.609,-184.064
11-29 7:00,0,202.901,-158.554,135.706,-184.576,165.457,-180.236
11-29 8:00,53,227.309,-144.664,151.872,-174.442,185.307,-169.121
11-29 9:00,157,231.126,-142.488,154.397,-172.856,188.411,-167.381
